,0
328,139.36276
329,360.1121
330,1776.4905
331,414.6683
332,612.0862
333,406.41907
334,825.38495
335,577.9408
336,317.92328
337,238.03754
338,122.53686
339,138.96463
340,180.58041
341,80.066734
342,125.1523
343,204.55803
344,204.57974
345,138.8844
346,24.515667
347,107.23312
348,132.6356
349,1.8176207e+19
350,63.736282
351,59.835793
352,38.477814
353,122.97587
354,85.9341
355,103.676254
356,54.801495
357,45.4104
358,22.968174
359,34.176037
360,5.733606
361,23.126879
362,34.35737
363,14.373002
364,38.70249
365,18.836203
366,14.597923
367,21.09568
368,17.962658
369,33.692883
370,1777.5829
371,12.861536
372,7.2857423
373,7.7639055
374,8.357767
375,7.5852213
376,9.256637
377,9.303049
378,6.0960064
379,13.42947
380,27.49226
381,41.783813
382,55.0532
383,49.4898
384,43.689888
385,71.81568
386,58.88347
387,36.576515
388,14.997761
389,20.259136
390,7.9988728
391,8.878137
392,7.0344496
393,0.0
394,10128.104
395,0.0
396,3.0456748
397,0.0
398,38.039314
399,0.0
400,6.3659334
401,8.646111
402,44.954918
403,34.76445
404,5.7013264
405,20.56722
406,43.61693
407,28.47374
408,0.0
409,0.0
410,0.0
411,32.74088
412,10.626989
413,13.312035
414,0.0
415,10.292732
416,23.603369
417,31.652452
418,34.835587
419,18.942337
420,34.72708
421,35.054474
422,0.0
423,0.0
424,0.0
425,13.922312
426,29.30558
427,10.233548
428,11.436383
429,0.0
430,0.0
431,0.0
432,0.0
433,26.334932
434,6.1520424
435,4.8734303
436,0.0
437,14.414202
438,0.0
439,9.599087
440,0.0
441,0.0
442,0.0
443,0.0
444,34.525337
445,0.0
446,24.297047
447,0.0
448,34.101788
449,0.0
450,10.878441
451,6.9852715
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,31.188164
458,27.102322
459,19.957247
460,16.526466
461,1.5484917
462,0.0
463,0.0
464,0.0
465,1.0270264
466,11.823097
467,12.103359
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,11.312385
475,7.416767
476,5.2273273
477,0.0
478,7.8720026
479,0.0
480,0.0
481,5.313468
482,9.0511875
483,0.0
484,0.0
485,0.3814149
486,22.985567
487,14.395506
488,4.2775726
489,5.498049
490,6.601639
491,0.0
492,4.3013134
493,0.0
494,5.6851435
495,0.0
496,0.9288089
497,0.0
498,0.0
499,7.2169495
500,0.0
501,0.0
502,0.0
503,0.0
504,6.8811865
505,13.113272
506,0.0
507,10.723363
508,0.0
509,0.0
510,34.30022
511,3.3482628
512,0.0
513,11.119138
514,10.462629
515,26.736301
516,15.204517
517,8.185369
518,8.171978
519,2.0770276
520,6.6331263
521,7.4245677
522,2.68278
523,4.51096
524,3.991776
525,8.867968
526,5.218263
527,3.1823466
528,18.623014
529,11.747545
530,8.255776
531,2.4343646
532,5.452496
533,0.0
534,5.1654797
535,5.1073847
536,10.386368
537,9.120178
538,3.0254889
539,6.5174093
540,17.273624
541,29.021473
542,55.938953
543,22.820469
544,17.072945
545,9.624041
546,17.566986
547,9.490414
548,3.0659947
549,20.870243
550,33.808823
551,25.981789
552,0.0
553,0.0
554,26.894554
555,16.08018
556,20.316517
557,0.0
558,22.236347
559,22.872126
560,17.696617
561,4.317482
562,3.9002466
563,14.874792
564,8.456638
565,0.0
566,0.0
567,0.0
568,28.690947
569,12.034071
570,21.08046
571,0.6106744
572,2.4907887
573,4.3815117
574,0.63889563
575,6.4955177
576,9.979794
577,
578,9220.71
579,16.87986
580,10.238275
581,0.0
582,2.0511465
583,13.333518
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,2.813621
590,5.516939
591,0.0
592,0.0
593,2.8131092
594,18.47167
595,18.616325
596,20.620201
597,7.9516773
598,4.8656654
599,0.0
600,3.893335
601,0.91451013
602,11.708216
603,4.168693
604,0.3355632
605,0.0
606,0.0
607,1.0533696
608,1.0587405
609,2.764078
610,4.454524
611,18.946104
612,9.418157
613,5.4383845
614,0.79674107
615,17.019495
616,0.0
617,11.94343
618,0.52534866
619,7.8446817
620,0.0
621,9.492218
622,17.216824
623,13.23443
624,4.2548833
625,10.5186
626,0.77186954
627,0.4055301
628,0.0
629,0.6175239
630,5.6865873
631,1.0471168
632,14.310917
633,0.5669475
634,5.6844025
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,6.255899
641,0.0
642,10.258856
643,0.0
644,0.0
645,10.545279
646,5.635302
647,7.127696
648,0.94738245
649,8.470866e+16
650,0.0
651,0.0
652,0.0
653,0.0
654,4.348974
655,15.627228
656,0.0
657,0.0
658,0.0
659,4.1607485
660,1.3086433
661,7.588091
662,13.551605
663,35.295532
664,37.133827
665,15.991659
666,0.0
667,11.043667
668,0.0
669,0.0
