,0
0,17.457793132906325
1,14.710055373333914
2,16.44157140822593
3,25.908801238084106
4,15.769525722072318
5,18.115827538122144
6,27.04405249250754
7,17.40301584839983
8,20.881770756144103
9,22.51674306696451
10,27.753195859313664
11,39.66296815696357
12,22.62821755587414
13,26.925731735776854
14,21.261076831775902
15,20.74498104783363
16,18.043384741966758
17,16.603805839896232
18,16.036651737738914
19,20.60593677246036
20,24.14447364720752
21,20.761250446169093
22,11.37992453042499
23,14.703651082422493
24,17.976447155069657
25,15.346484708407072
26,18.287624688072423
27,18.985088717410783
28,18.49579198270986
29,15.677474038561547
30,15.31872938380389
31,16.76395797635812
32,18.331127662088075
33,22.191791070186746
34,27.06357051530768
35,30.058682025003705
36,21.946148835337162
37,19.192050987609186
38,18.93182546992187
39,21.10374347240742
40,29.879505940475305
41,33.49798294138465
42,26.596337530173688
43,22.23799097860136
44,28.020376865578296
45,22.188845048399408
46,35.83959498933041
47,30.84634531106567
48,32.42024300987328
49,45.72879094674554
50,32.51008097315202
51,36.72598596687757
52,25.578759564951657
53,24.26234072094499
54,28.325675794431724
55,37.712173510084845
56,25.314872808274437
57,24.958714479506508
58,27.53045130466669
59,24.08920839459916
60,29.42847804175392
61,27.34639714575765
62,25.682529617081663
63,18.19381348899541
64,20.51614970776451
65,29.64911583585727
66,31.143648405791595
67,42.13573901179355
68,30.721608333215244
69,24.642035731151804
70,33.648084649343005
71,20.408105617684893
72,17.217387502824074
73,20.24319445855098
74,15.685951126251718
75,18.297156541308418
76,16.49162830615089
77,12.825180875100415
78,8.02894068284182
79,10.233561483355762
80,13.025765139403518
81,14.022013981568637
82,15.831487158199767
83,19.970130291357272
84,22.566258784195103
85,18.111231762190958
86,9.844180879823965
87,15.835321784792676
88,15.546961397229907
89,9.633512788440928
90,7.800163306542242
91,11.565022872970946
92,6.482262646369486
93,6.614606623861442
94,8.334162740644336
95,6.9943541760413925
96,4.96667927921901
97,3.4845894697616684
98,3.2976971683850436
99,3.6707159572407932
100,3.51747641230058
101,3.9006070122526904
102,4.5936936005232925
103,4.125438407805018
104,3.8134312810007183
105,3.4875665213075853
106,2.3119328471407243
107,2.634212679404111
108,3.4807287363607458
109,5.122823943624756
110,4.115597571576983
111,2.8981873692804223
112,2.8722170459619534
113,3.2986936810759238
114,2.7331929867310483
115,4.520471724767745
116,7.661018941794538
117,6.017866362670916
118,6.402270024737763
119,8.734936528009932
120,7.5642533473155
121,3.8209842240798
122,6.351739275029311
123,4.7725654284974866
124,3.8830009178997877
125,4.355419275465761
126,5.010014981691351
127,3.8104454638780085
128,5.9193025058906805
129,6.962981697494813
130,3.068816504581736
131,5.353207795470838
132,4.6234535143549085
133,3.6967502453556893
134,5.586989361985734
135,9.239236751458565
136,10.887034193058584
137,9.93765195011894
138,4.3639724174918735
139,3.4717930180932717
140,5.682022403320197
141,3.077646408358415
142,3.8794705261928915
143,8.57669091735984
144,2.759387590400831
145,4.822004832484543
146,4.27099320033558
147,2.0435368049997935
148,1.6881969467242839
149,2.51982443622917
150,4.700667742637014
151,5.505888303007617
152,3.1118074809720913
153,2.346270525167066
154,1.4378687011552058
155,1.139476029139629
156,1.544305577769921
157,4.728261634850986
158,2.316423445987864
159,1.3772132926516316
160,2.1641846523987884
161,0.8041607115035414
162,0.25515348425416234
163,0.613956805671428
164,1.1908989762893962
165,0.9110337942934128
166,0.34842626285585426
167,1.1226567392593954
168,0.49694524344956814
169,-0.02974795406133235
170,0.5272652913741356
171,1.961492831833966
172,5.660511120774221
173,2.332537174741669
174,1.3799289802422197
175,0.7775879946158539
176,0.8248023155351376
177,1.4924494438017024
178,2.221122890797614
179,1.2530964364977089
180,1.2765781849764386
181,1.425103252580452
182,-0.049842645360586774
183,-0.33542404728758823
184,-0.20194399985128955
185,0.7287777735753032
186,0.8085464821027881
187,0.5940222553036619
188,0.462183599312461
189,-0.12003903694482823
190,0.5837649334922508
191,0.4603964608197381
192,0.02948145132486593
193,0.3348610080748044
194,2.327183077967766
195,1.0762116227961567
196,-0.2050830377623864
197,-0.41616003684153646
198,-0.04111633752055688
199,1.1757592398608354
200,2.0068655764077783
201,3.6386225037572446
202,0.533498688090973
203,0.9620496325250945
204,1.25633559664456
205,3.200282441120556
206,4.59723373786197
207,7.488623992305705
208,4.760633868282012
209,1.98049353018922
210,2.54081053492676
211,1.2340553865429986
212,0.3870573710794939
213,1.8554556279953611
214,2.0720125263333573
215,2.638200319097091
