,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
10,1.1715678,0.8680531,0.30526435,0.0,0.5875991,1.2914461,0.0,0.5255087,0.0,1.8859557,0.0,0.92486435,0.7998572,0.0,0.0,0.5365231,0.34630743,0.24735577,1.6990255,0.0,1.6356454,0.0,0.0,1.410604,0.19275501,0.0,1.4969299,0.0,0.34787554,1.0966023,0.0,0.0,0.5578799,0.57530284,0.0,0.06877278,0.0,1.5603034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25955227,2.0498288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40248233,0.0,0.0,1.0503093,1.0237566,0.0,0.70192057,0.0,0.0,0.0,0.9328582,0.0,1.0918381,1.9070618,0.0,0.0,0.0,0.08667647,0.0,0.0,0.44568777,0.0,0.0,1.1868038,0.0,0.0,0.0,0.0,0.25783825,0.0,0.0,0.5617748,0.5600424,0.0,1.1782249,0.55299884,0.17851758,1.8475986,0.0,0.0,0.811617,0.0
11,0.9330878,0.6616691,0.12918293,0.0,0.014108899,1.5709826,0.07222942,0.9770414,0.0,1.6057422,0.0,1.0686368,0.5662311,0.0,0.0,0.7644112,0.19002214,0.53128034,1.6391529,0.0,1.4410416,0.0,0.0,1.4658033,0.31933603,0.17894849,1.9248481,0.0,0.1620221,1.7670687,0.0,0.0,0.060699232,0.09332166,0.0,0.050455377,0.0,1.1584035,0.0,0.0,0.0,0.0,0.18443641,0.0,0.0,0.0,0.44830462,1.8461515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058772027,0.84432817,0.048998486,0.0,0.7761445,0.6596329,0.0,0.65572816,0.0,0.0,0.024888577,0.93596643,0.0,0.8566738,2.0434065,0.3097765,0.0,0.0,0.0,0.0,0.023484528,0.083525434,0.0,0.0,1.2832319,0.0,0.0,0.0,0.0,0.45168692,0.0,0.0,0.27446958,0.8542338,0.0,1.0968094,0.8315027,0.0,1.6134787,0.0,0.0,1.6059942,0.0
12,0.65516424,0.9548894,0.0,0.0,0.26658517,0.9571068,0.0,0.7996102,0.0,1.1167852,0.0,0.5544694,0.07036219,0.0,0.0,0.16092406,0.44581315,0.7570632,1.3702153,0.0,1.0555171,0.0,0.0,1.2791425,0.123545066,0.28191173,1.687391,0.0,0.0,1.5426039,0.0,0.0,0.1910264,0.6063258,0.0,0.5041789,0.0,0.57287365,0.0,0.0,0.30170736,0.0,0.39704323,0.0,0.0,0.0,0.20165113,1.6061654,0.0,0.0,0.0,0.27977479,0.0,0.0,0.0,0.43329024,1.1345018,0.066877685,0.0,0.22711124,0.5659173,0.0,0.89943004,0.0,0.0,0.04460481,0.39076567,0.0,0.14719947,1.658051,0.665831,0.0,0.0,0.0,0.0,0.10211992,0.0,0.0,0.0,1.0097715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374252,0.7845061,0.0,0.8606868,0.0,0.3111853,1.1484668,0.0,0.0,0.7296622,0.0
13,1.0624863,0.9268983,0.28091478,0.0,0.0,0.6112041,0.0,0.44463158,0.0,0.9641483,0.0,0.16255954,0.76635367,0.0,0.09124049,0.68691033,0.365352,0.47610632,1.133075,0.0,0.9802958,0.0,0.0,1.0181326,0.0,0.0,0.99178714,0.0,0.075249925,1.1284673,0.0,0.0,0.11048346,0.004858611,0.0,0.0,0.0,0.0,0.0,0.0,0.38910124,0.0,0.0,0.0,0.0,0.0,0.5521248,1.5566393,0.0,0.0,0.0,0.3474454,0.0,0.0,0.0,0.0,0.79701847,0.43846485,0.0,0.5332827,0.8705846,0.0,0.9795081,0.0,0.0,0.032711614,0.0,0.0,0.5794436,0.956278,0.0,0.0,0.0,0.0,0.0,0.0,0.71269697,0.0,0.0,0.6922406,0.0,0.0,0.0,0.0,0.18592973,0.0,0.0,0.6130266,0.4838432,0.0,1.0703793,0.0,0.12618893,1.1242684,0.0,0.0,0.69561636,0.0
14,0.0,0.97218144,1.0299884,0.0,0.0,1.1408525,0.0,0.0,0.0,0.55914474,0.0,0.720505,0.88159853,0.0,1.1186706,0.0,0.0,0.09068546,1.2795678,0.37971643,0.79590786,0.6862552,0.0,1.0440873,0.42212915,0.0,0.0,0.0,0.0,0.7390121,0.0,0.56658006,0.03203576,0.653944,0.6612057,0.0,0.0,0.0,0.0,0.0,0.73771465,0.0,0.0,0.0,0.0,0.92621255,0.0,1.5566878,0.12221826,0.0,0.0,0.0,0.0,0.085709795,0.0,0.0,1.1228766,0.27905688,0.0,0.64107966,1.6343889,0.0,1.0606146,0.78374463,0.0,0.0,1.1170276,0.0,0.49020764,0.8914368,0.023758503,0.052903518,0.0,0.4248859,0.0,0.04401928,1.1490782,0.0,0.0,0.03983449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5432466,0.4539747,0.0,1.2601615,0.0,0.0,1.3019242,0.0,0.0,0.86413145,0.26872617
15,1.4202569,0.43434426,0.0,0.0,0.0,1.2267723,0.0,0.0,0.0,0.859968,0.0,1.1194463,0.0,0.0,0.07514405,0.61210847,0.0,0.5478796,0.75333434,0.0,0.8862455,0.0,0.0,0.8895649,0.8345221,0.0,0.3279398,0.0,0.3613962,0.0,0.0,0.0,0.0,0.81151825,0.33468595,0.14531043,0.0,0.55807805,0.0,0.25339898,0.10277771,0.0,0.27234304,0.0,0.0,0.0,0.047918085,0.18708548,0.0,0.0,0.0,0.54520166,0.0,0.0,0.0,0.0,1.3524495,0.0,0.0,1.2561114,1.9038155,0.0,1.3811591,0.0,0.0,0.0,0.16765043,0.0,0.9153422,0.6503614,0.0,0.0,0.0,0.0,0.0,0.75259674,0.67966837,0.0,0.0,1.2292991,0.0,0.0,0.11196304,0.0,0.22891974,0.0,0.0,0.76773983,0.7418109,0.0,0.60816276,0.0,0.0,1.2645955,0.0,0.0,0.0,0.2880179
16,1.700582,0.3360624,0.38380328,0.0,0.0,1.4719117,0.0,0.010883626,0.0,1.4035238,0.0,0.82307315,0.0,0.0,0.2136938,0.5445126,0.0,0.22092175,0.0,0.013372258,0.7121178,0.0,0.0,0.9575436,0.22303656,0.0,0.5793862,0.0,0.0,0.31176734,0.0,0.0,0.0,0.0,0.32068518,0.0,0.0,0.8478198,0.11205787,0.28166687,0.9575641,0.0,0.0,0.0,0.0,0.0,1.064134,1.3007624,0.0,0.0,0.0,0.9613209,0.0,0.0,0.0,0.0,1.0652761,0.0,0.0,1.0582429,0.97465605,0.0,1.2020518,0.0,0.0,0.0,0.40507746,0.071371764,0.22645822,1.2919353,0.0,0.0,0.0,0.0,0.0,0.11548727,0.6634223,0.0,0.0,0.8184353,0.0,0.0,0.0,0.0,0.0,0.38725948,0.0,0.36941886,0.696208,0.0,0.6560444,0.0,0.46988505,1.511847,0.0,0.0,0.0,0.16288507
17,1.4220042,0.036495693,0.40103388,0.14029409,0.0,1.8009295,0.0,0.0,0.0,0.9009665,0.0,1.1104581,0.0,0.0,0.26194993,0.4300668,0.0,0.30916366,0.0,0.0,0.83308876,0.0,0.0,1.2353985,0.65956193,0.0,0.8825256,0.0,0.0,0.0099048335,0.0,0.0,0.0,0.0,0.5192122,0.4543159,0.0,0.50902194,0.3656523,0.08757078,0.85472757,0.0,0.007917967,0.0,0.0,0.08092678,1.0476612,1.5886003,0.0,0.0,0.0,1.5856311,0.0,0.0,0.0,0.0,1.3718743,0.0,0.0,0.8185166,0.94472516,0.0,1.3689191,0.0,0.0,0.0,0.56452465,0.0,0.15055417,1.0946094,0.0,0.5428477,0.0,0.0,0.0,0.7534629,0.3740998,0.0,0.0,0.7523084,0.0,0.0,0.54371816,0.0,0.0,0.74091697,0.0,0.0032218464,0.41036126,0.0,1.2598314,0.0,0.39422706,1.3716341,0.0,0.0,0.0,0.39226735
18,1.5751889,0.5436264,0.4051497,0.0,0.0,1.5535253,0.0,0.0,0.0,1.0171521,0.0,1.089326,0.0,0.12701137,0.12256435,0.30696347,0.0,0.46905577,0.0,0.0,0.8190493,0.13607168,0.0,1.0185684,0.080842555,0.08012601,0.9681705,0.0,0.0,0.11746405,0.0,0.0,0.0,0.0,1.0616522,0.62012106,0.0,0.3475115,0.6224178,0.25924146,1.1664041,0.0,0.37933648,0.0,0.0,0.0,1.5605419,1.1038392,0.0,0.0,0.0,1.0248324,0.0,0.0,0.0,0.0,1.1453767,0.0,0.0,1.166978,1.2581488,0.0,0.73616546,0.0,0.0,0.0,0.6846075,0.20699985,0.17757924,1.0124453,0.0,0.17873646,0.0,0.0,0.0,0.21371113,0.6916474,0.0,0.0,0.31118065,0.0,0.0,0.0,0.0,0.0,0.6347161,0.0,1.0840718,0.7054757,0.0,1.3863791,0.0,0.26272893,1.4093657,0.0,0.0,0.0,0.015661895
19,1.5795977,0.84755397,0.3546226,0.0,0.04619862,0.97987217,0.0,0.0,0.0,1.091974,0.0,1.091627,0.0,0.2704631,0.12171895,0.051207118,0.03346592,0.0,0.0,0.0,0.60256094,0.035190392,0.0,1.4272192,0.04018062,0.0,0.68308973,0.0,0.0,0.33453664,0.0,0.0,0.0,0.0,0.49217594,0.8437776,0.0,0.734148,0.3498775,0.19694252,0.5119656,0.0,0.024297046,0.0,0.0,0.11449856,1.2678273,1.2695398,0.0,0.0,0.0,0.8485273,0.0,0.0,0.0,0.0,1.3805265,0.19654761,0.0,1.0990043,0.9268433,0.0,0.97799355,0.0,0.0,0.0,0.27075237,0.16932024,0.37537026,1.068582,0.0,0.035251316,0.0,0.0,0.0,0.326047,0.5756925,0.0,0.0,0.7561684,0.0,0.0,0.038035654,0.0,0.0,0.7261169,0.0,0.8767976,0.49395826,0.0,1.3365957,0.0,0.28565073,1.8945556,0.0,0.0,0.0,0.32500923
20,1.2998126,0.68206996,0.0,0.0,0.0,0.86565137,0.0,0.16488595,0.0,0.9578123,0.0,0.93599075,0.0,0.0,0.0,0.15793456,0.12778963,0.0,0.012682643,0.0,0.8973752,0.03171952,0.0,1.1604629,0.3290979,0.08054046,0.5239892,0.0,0.0,1.0746192,0.0,0.0,0.21865703,0.021692907,0.0,0.76398826,0.0,1.5385585,0.0,0.115398236,0.0,0.0,0.0,0.15937209,0.0,0.0,1.0156753,1.2780471,0.0,0.0,0.0,0.46483025,0.0,0.0,0.0,0.0,1.2735485,0.40199098,0.0,1.2258174,1.0786853,0.0,0.640191,0.0,0.0,0.0,0.14020276,0.0,0.7477206,1.6588126,0.0,0.3070488,0.0,0.0,0.0,0.76395184,1.1373926,0.0,0.0,1.0398049,0.0,0.0,0.0,0.0,0.0,0.051378753,0.0,0.40353665,0.26249555,0.0,1.5655226,0.0,0.68759495,1.2716004,0.0,0.0,0.0,0.0
21,1.4782903,0.24877293,0.0,0.0,0.0,0.9225456,0.0,0.76352644,0.0,1.8224996,0.0,1.0038552,0.0,0.0,0.0,0.15314835,0.09772276,0.0,0.22580582,0.0,0.74320453,0.09711529,0.0,1.119137,0.332287,0.0,0.8399987,0.0,0.0,0.52463275,0.0,0.0,0.0,0.0,0.0,0.4763837,0.0,1.7875355,0.3192072,0.23959781,0.41169915,0.0,0.0,0.0,0.0,0.0,0.9925944,1.3935171,0.0,0.0,0.0,0.7827079,0.0,0.0,0.0,0.0,0.5873315,0.39580494,0.0,1.1659685,0.7274278,0.0,1.0455016,0.0,0.0,0.0,0.41012853,0.0,0.6110929,1.451362,0.0,0.0,0.0,0.0,0.0,0.375383,1.0841931,0.0,0.0,0.5424384,0.0,0.0,0.0,0.0,0.053721268,0.10829425,0.0,0.79300195,0.85871786,0.0,0.97398514,0.0,0.5300938,1.2746068,0.0,0.0,0.0,0.0
22,1.1297859,0.24248461,0.0,0.0,0.0,1.1448585,0.0,0.7450402,0.0,1.8609909,0.0,0.7381036,0.307727,0.0,0.0,0.0,0.34721115,0.37597725,0.85450506,0.0,0.8628598,0.0,0.0,1.418311,0.2706348,0.0,0.5967704,0.0,0.09790046,1.0555207,0.0,0.0,0.23273274,0.0,0.0,0.13874067,0.0,1.3580323,0.0,0.0,0.7234977,0.0,0.0,0.0,0.0,0.0,1.5156732,1.802203,0.0,0.0,0.0,0.720729,0.0,0.0,0.0,0.0,0.73320127,0.7797958,0.0,1.4467325,0.90103453,0.0,0.5829422,0.0,0.0,0.0,0.33462834,0.0,0.31335527,1.5428867,0.0,0.0,0.0,0.0,0.0,0.147144,1.4491819,0.0,0.0,0.8575526,0.0,0.0,0.0,0.0,0.13462168,0.0,0.0,0.075953156,0.71802986,0.0,1.3306686,0.0,0.18755738,1.4153401,0.0,0.0,0.0,0.0
23,0.8242967,0.0,0.21810687,0.0,0.552437,1.0796531,0.0,0.26881358,0.0,1.4107856,0.0,0.69080544,0.40598768,0.0,0.3956225,0.23728378,0.15059806,0.3566758,0.0,0.0,0.308429,0.074238,0.0,0.99408835,0.27177322,0.0,0.15257467,0.0,0.03970343,0.7545888,0.0,0.0,0.08058192,0.37039807,0.0,0.47252378,0.0,1.3846408,0.0,0.4930606,0.4573249,0.0,0.28981203,0.0,0.0,0.0,0.7674813,1.2506827,0.0,0.0,0.0,0.83816165,0.0,0.0,0.0,0.0,1.1099269,0.2047166,0.0,1.254051,0.76365304,0.0,0.93132657,0.3313881,0.0,0.0,0.0,0.0,0.33692175,1.0840802,0.0,0.0,0.0,0.0,0.0,0.3177352,0.9234436,0.0,0.0,0.9355805,0.0,0.0,0.0,0.0,0.0,0.29952323,0.0,0.19736497,0.94872916,0.0,0.7608687,0.0,0.54501504,1.227509,0.0,0.0,0.0,0.0
24,1.0388632,0.57821965,0.47314003,0.0,0.18586823,1.5359565,0.0,0.0,0.0,0.74169326,0.0,0.6774239,0.2619187,0.025010645,0.7834953,0.0,0.0,0.79426706,0.64899373,0.0,0.8681982,0.5262872,0.0,1.1609303,0.13062678,0.0,0.749626,0.0,0.042908907,0.33179918,0.0,0.0,0.0,0.38847774,0.10069083,0.3744075,0.0,0.0,0.21262446,0.0,0.18507373,0.0,0.32723638,0.0,0.0,0.0,0.5290503,0.98806185,0.0,0.0,0.0,0.7369491,0.0,0.0,0.0,0.0,0.81439775,0.0,0.0,1.1468273,1.0770464,0.0,0.8752236,0.0,0.0,0.0,0.0,0.0,0.2270544,0.9007562,0.0,0.0,0.0,0.0,0.0,0.36307442,0.7639955,0.0,0.0,0.5392693,0.0,0.0,0.0,0.0,0.0,0.2561303,0.0,0.0067197955,0.7323082,0.0,0.8924767,0.0,0.15094072,1.0118631,0.0,0.0,0.0,0.0
25,0.8208197,0.41918033,0.06597357,0.0,0.2936591,1.5220423,0.0,0.0,0.0,1.2643946,0.0,1.3919085,0.00640818,0.0,0.0,0.11017309,0.067920424,0.77200717,0.8096032,0.0,0.6773491,0.42375243,0.0,0.6115651,0.016505731,0.29361922,0.33937484,0.0,0.33525556,0.2178637,0.0,0.0,0.0,0.72611254,0.021924358,0.0,0.0,1.0298314,0.32805413,0.40014154,0.67329144,0.0,0.33064932,0.0,0.0,0.025847586,0.96235466,1.5802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93615204,0.4129329,0.0,1.8708287,1.0082117,0.0,0.41225946,0.0,0.0,0.0,0.22154503,0.0,0.30035788,0.48396152,0.038694948,0.28249443,0.0,0.0,0.0,0.053878628,0.91104424,0.0,0.0,0.83052164,0.0,0.0,0.0,0.0,0.0,0.119945735,0.0,0.27856946,1.008958,0.0,0.8558516,0.0,0.0,1.3449638,0.0,0.0,0.04914677,0.017690241
26,1.181206,0.375095,0.13134843,0.0,0.36568263,1.4923718,0.0,0.0,0.0,1.0355337,0.0,1.2953432,0.14142644,0.0,0.25546348,0.10724857,0.0,0.8211718,0.8316002,0.0,0.9570644,0.5233408,0.0,0.87639666,0.22704764,0.30795246,0.52029467,0.0,0.0,0.43222955,0.0,0.0,0.0,0.6981494,0.0,0.18774736,0.0,0.29716876,0.16034953,0.27539054,0.6814856,0.0,0.35852763,0.0,0.0,0.0,1.0083175,1.7622098,0.0,0.0,0.0,0.25120172,0.0,0.0,0.0,0.0,1.1229672,0.70941466,0.0,2.099946,1.4492377,0.0,0.63639134,0.0,0.0,0.0,0.0,0.0,0.2485005,0.85624367,0.0,0.0,0.0,0.0,0.0,0.0,1.0681163,0.0,0.0,1.0075291,0.0,0.0,0.0,0.0,0.0,0.050802413,0.0,0.30972683,0.9904843,0.0,0.9207198,0.0,0.17284113,1.6043872,0.0,0.0,0.30419844,0.0
27,0.74994165,0.0,0.25255412,0.0,0.04033905,1.3431903,0.2941627,0.0,0.0,0.8445918,0.0,1.4666547,0.006160274,0.0,0.35684693,0.02890095,0.08362094,0.8023467,0.16372791,0.0,0.4560189,0.051073298,0.0,1.0906229,0.29233631,0.0,0.6075492,0.0,0.0,0.59567356,0.0,0.0,0.0,0.64053625,0.15438588,0.33138564,0.0,0.39612314,0.07853062,0.18560912,0.34588093,0.0,0.021774925,0.0,0.0,0.5075381,1.1884364,1.3191079,0.0,0.0,0.0,0.1962318,0.0,0.0,0.0,0.0,1.3720311,0.27252412,0.0,1.7383271,0.96774113,0.0,0.6295702,0.0,0.0,0.40522102,0.139296,0.0,0.3542571,0.621632,0.0,0.8622519,0.0,0.0,0.0,0.38750294,0.9260939,0.0,0.0,0.86177397,0.0,0.0,0.29473716,0.0,0.0,0.5994033,0.0,0.09762893,0.67214006,0.0,1.1768359,0.0,0.0,1.3259242,0.0,0.0,0.0,0.0
