,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,-3.6551039148289592,0.8020614469466639,1.817268419958233,-1.2852729374788345,-1.6404940781271526,1.700292640136488,-1.0014137086549413,1.1017792253003371,-0.9998672076255091,0.15271045285434048,0.7627818190607205,0.9966869503812472,0.8716248342064788,-0.18734318582638898,1.780606409246722,0.2488639419862267,-1.0628136968202093,0.16074591521769993,0.11375915181446251,-0.17349889690892212,-0.7956239152861997,-1.2676818629353483,0.9137888096661646,1.1412296356246354,-0.08479583479598479,-0.6578837822390049,-0.23221128998581808,-0.1814311677940928,-0.18394734334343385,0.15330091905094198,-0.027585739120554578,0.2252518989641089,0.007899374433374351,0.1705388810705377,0.0973934984914238,0.14630940345716145,0.20875566291049788,1.1734008267554423
1,-3.614657733812869,0.8034158850914767,1.6864122409954225,-1.0090451287381612,-1.6097714036809911,1.6996710232392886,-0.7470591772430297,1.416029781550195,-0.615753259962418,0.5061213429864841,0.6546600065873,0.8973206081993449,0.7230620806070608,-0.07745051149664706,1.890291317769701,0.5073707656323843,-1.0858759796238904,0.11640854385242083,-0.14315621478356658,-0.30074196427577954,-0.32021507274734007,-1.053823978173094,0.9738596335547305,1.0640900301941922,0.4361380145802107,-0.7382655253266359,0.020604450363998272,-0.08859060543105479,-0.07947686261990936,0.261051797925566,-0.12127752163613313,0.11579761865455279,0.10875552375701306,0.043790163920130146,0.14787670620330395,0.24610258339919727,0.14159952919328267,1.1042969978323938
2,-3.6363580140760607,0.8254939457572177,1.7106982995304816,-1.0482960939787125,-1.6263730391800666,1.8415792184458044,-0.6989892628125046,1.4965021856032825,-0.49907474285165965,0.6123781057294534,0.7380788702896022,1.1511828182470865,0.7268958700460255,-0.22309633766503537,2.038186011350729,0.6365126663673675,-1.0018278694840688,0.18717018680376837,-0.3000298265242427,-0.37753236276319446,-0.2466130255362378,-0.9632880193813607,1.0646425627293472,1.219547019774983,0.55357488347336,-0.7908762228463032,-0.027303815752355486,0.025419710276885568,-0.04632720443571403,0.3567578278232907,-0.11185520237990249,0.14573605756493752,-0.008782300070223403,0.27677003998811794,0.02902989174886092,0.2115711057688056,0.2146892394800605,0.9310909891521971
3,-3.6416104389526396,0.7457540910483307,1.603314366482227,-1.1951118422993847,-0.9526891590039386,1.6442970031689597,-0.15196136794190032,1.2820446073053666,-0.5884093710359446,0.8339232524253549,0.7020427167814589,1.6236293392469192,0.49292066545786317,-0.3553090227863077,1.620915189936749,0.3613551646319251,-0.33187875022885976,0.21118437787590738,-0.3321767432238788,-0.3631181860594669,-0.04989676165162393,-0.8882644092891464,1.3503795477482905,1.058471151460605,1.2314492378384017,-0.6740166578073548,-0.4559333562595326,0.26177137246750287,-0.04360015095315567,0.36049954180333066,0.0766494375990778,0.15737725954572254,-0.21374801956853068,0.2566957188121028,0.18718707448564637,0.14065447337336343,0.29181115497668486,0.537814047194472
4,-3.646880179258436,0.760457314580281,1.639556386528759,-1.1935788757234256,-1.1027168359066206,1.6730435659798937,-0.4345640783941563,1.0838720966530264,-0.8124503143543607,0.7263137032522881,0.7264617345828307,1.5433737188909928,0.48949956961234176,-0.3681123198193128,1.5075682496160003,0.48301614788854774,-0.11072486212719007,0.2132071262655977,-0.35439084164230095,-0.22773860412612934,-0.15991540536420945,-0.8553493934258013,1.2816088544902882,1.0945276528560501,1.1646915804489888,-0.5638875463221527,-0.31978995893305523,0.3115110204353594,-0.07663681240098599,0.28544370859484347,0.09554389384073325,0.1228365161191354,-0.2364169714556404,0.28696134256126277,0.04186811148604122,0.13382474985144419,0.2445396741144112,0.4461115244095295
5,-3.640324818285928,0.7822083514738088,1.6270758820795972,-1.1104946146638635,-1.2974517496095261,1.6847528856598506,-0.43660092935572675,1.2642626949154931,-0.548026845150921,0.684257691788605,0.644747613625855,1.4352620686593593,0.5372798919690358,-0.3768346173704336,1.534811603002174,0.3381156759309976,-0.1677979680686088,0.3114132206937158,-0.38685924694095775,-0.25103166512150954,-0.17191893445703194,-0.845705456578588,1.0973772222222746,1.0936335932136692,0.87925055814932,-0.583456675723744,-0.12661893802728302,0.28549293413449817,-0.14598807368334513,0.26049478910604607,0.10140347826743233,0.17001737514301477,-0.2648287131630812,0.330681969126419,-0.1131121565976266,0.11397004252078483,0.11588911441627645,0.3883815297631004
6,-3.6655583119749484,0.8199556627241081,1.6817000709624244,-1.1606758767822578,-1.405433428929589,1.8637268873468458,-0.5552021359070882,1.2166546468896617,-0.6313928903444785,0.6843574747284058,0.7883208959861994,1.6199972102993443,0.5423680405910993,-0.5474544138987396,1.6372347975654398,0.6737562834108123,-0.18306496689443613,0.37062167344075797,-0.40144450270625137,-0.15906212688573904,-0.2557479577559689,-0.5554554366325846,1.000267845573293,1.1016666194415636,0.8842698251452591,-0.625149153651573,-0.16877282253433934,0.36618538797127154,-0.07261426873196114,0.30272640798540396,0.08094772133272123,0.20241490488149005,-0.23540406524846064,0.5592936606418724,-0.4092448929083793,-0.008339472408359527,0.15027283065895713,0.20067234845559728
7,-3.6659209218807085,0.749132457488369,1.5870178482626567,-1.2941719626049157,-0.7512596627319872,1.6845017697104963,0.13579589458246527,1.2712864746983294,-0.7327570046288963,0.6065607120600576,0.830720245316281,1.731942813491353,0.32305699921353953,-0.4515056630184322,1.511476092609411,0.633611330630139,-0.12383988722814587,0.29028633400430626,-0.4196142048465423,-0.21007264108363072,-0.07408621042176404,-0.45371055693431467,0.9966621783599612,0.9017757065755219,0.8321297329578404,-0.5393432262941857,-0.011229164121179955,0.4602905573467151,-0.14695446149830158,0.3277088655781464,0.13398252095097973,0.22921183087031216,-0.3226526395722354,0.6043105306428553,-0.5243897444520409,0.052299556841384875,0.11241558018234722,0.12552695416541265
8,-3.7105625513586866,0.7397931657372689,1.6286881144647487,-1.5595772968239243,-0.3686171605247245,1.7362762778264667,0.6052528592431171,1.2985463909380135,-0.9294656354010337,-0.00299872152171754,1.1017307123010793,1.7726613617975497,0.3717704114800882,-0.4662195877229852,1.669543860598958,0.9062722710610314,-0.19291104086948485,0.16981658736653152,-0.3016570421191549,0.011195212574288682,-0.485036010445697,-0.3599979753613505,1.0168916791014369,1.0333264655595769,0.7499679054874028,-0.27238055399594974,-0.10345035270143904,0.6069147999675475,-0.371326925439415,0.1270866117339108,0.18710827125075202,0.27784030978231616,-0.2832759557469246,0.6083496643954391,-0.5210484855467188,-0.031387015864709406,-0.028863979049260212,0.1401552199100917
9,-3.6889240637177028,0.7377491247479079,1.6998814839611547,-1.5166792917594654,-0.7788434709108771,1.6238816116744546,0.02722797443396588,1.3471156868692322,-1.3780389025357425,0.6021638299569811,0.558017906062709,1.3640832051255338,0.3350298971390592,-0.23743579364299094,1.1782520728873789,0.23741527257120526,0.655017525756949,0.6255971303439005,-0.29350492557498375,0.3296723035962619,-0.5802565733133507,-0.47833075295179134,1.027894014262768,0.9338186425880606,0.8520472662794635,-0.3046279929708859,-0.26210777731704704,0.44895478837563363,-0.40635235263356767,0.08528561995891001,0.2446986582247946,0.20930770454031955,-0.2696585013935196,0.5537703210871465,-0.6122430650439522,-0.032911101359659495,0.20830336001742308,0.03036805661773509
