,0
0,1.752599005373555
1,1.6769813609437567
2,1.7214219453911008
3,1.7619898399079932
4,1.5886901327434684
5,1.5685579737301463
6,1.7075667936791121
7,1.7054392967791991
8,1.745197224815663
9,1.730462555132943
10,1.7805159053673365
11,1.6600310719651306
12,1.4213999584023054
13,1.4105987472808674
14,1.2176488588938321
15,1.149132233267018
16,1.2614117933189584
17,1.3747006205047982
18,1.4352644747376064
19,1.4368720209498878
20,1.4656824659778274
21,1.5139954746355668
22,1.5396050164880255
23,1.537847025977645
24,1.6268283896498374
25,1.5930384203120527
26,1.601774806974527
27,1.5979554763393404
28,1.5538123687500605
29,1.485794404531386
30,1.4934547904119229
31,1.53776415250774
32,1.5729307573011355
33,1.5943992560727673
34,1.5666218496079831
35,1.6217599578534523
36,1.6328079181047683
37,1.6740312428298143
38,1.7032492846619116
39,1.6892753657530004
40,1.7528369906570491
41,1.7318687609103227
42,1.6390846826918033
43,1.6337795696780877
44,1.6402100275933436
45,1.5365815558270384
46,1.589170370273934
47,1.6978185420097789
48,1.7639101533964618
49,1.9225928384303632
50,1.9359391914182713
51,1.9042002095214348
52,1.8157308370499752
53,1.7481341404453157
54,1.8168395613606607
55,1.855882791250545
56,1.632237937464744
57,1.59106440272758
58,1.5855698098386886
59,1.514010799799488
60,1.4802411961987987
61,1.378656298984968
62,1.3680793003126261
63,1.3065817030172604
64,1.2605540953566874
65,1.3062909434625627
66,1.454713261953569
67,1.6305672063146994
68,1.5184699594133697
69,1.3754540533331734
70,1.3354948332697938
71,1.2221971308386819
72,1.1712775579455796
73,1.1243209114730852
74,1.0329476710166094
75,0.9856932913049116
76,0.9564758138261801
77,0.9626567649238369
78,0.9562002800019154
79,0.9236990495928058
80,0.9767158823728308
81,0.9936130756451291
82,0.9698851008531795
83,0.9858230637081254
84,0.9245002892592609
85,0.8506524305609193
86,0.7883186601231497
87,0.818779604830552
88,0.7924406503209563
89,0.7167063536708997
90,0.6834109249643946
91,0.6631908790536427
92,0.5973927434892198
93,0.5901110046927114
94,0.5963295638383027
95,0.5748861026316483
96,0.5471094074968257
97,0.5252345916175046
98,0.5013541064685614
99,0.50004847407225
100,0.5012409913955612
101,0.5051132640535273
102,0.5044078169092344
103,0.4949854217806402
104,0.48658893128728986
105,0.47243356143847076
106,0.4597684548024279
107,0.45748060252202927
108,0.46213019407884115
109,0.4825190662915426
110,0.4886975967819621
111,0.4759794772339885
112,0.4692312180864571
113,0.4685753210027245
114,0.45917072405727516
115,0.4718104813604944
116,0.4698293333895982
117,0.44450598882013215
118,0.4554795067736972
119,0.4547069664895643
120,0.4245748066252203
121,0.3926126056702149
122,0.3850679479813096
123,0.3690036128806239
124,0.3671863371077795
125,0.37373545332765973
126,0.3449602765295542
127,0.3185822964005688
128,0.3082522436968592
129,0.3530082934740222
130,0.36575020970616234
131,0.40803299766335466
132,0.40183196456862214
133,0.36982267952875225
134,0.3524012876525504
135,0.4036436866809925
136,0.4865847908696227
137,0.5342202474973061
138,0.5202231294284995
139,0.5073913186881619
140,0.5142763280438062
141,0.476612443830527
142,0.4430749294819641
143,0.48812323785569495
144,0.4526642131434211
145,0.4862900304976916
146,0.5234952727647081
147,0.5253803272663262
148,0.5132874423384222
149,0.523682034753712
150,0.5346326737124608
151,0.5201244814499772
152,0.4777557946607503
153,0.46174322396646905
154,0.44859415167605304
155,0.43178811851872567
156,0.43880158673550895
157,0.46713003649634827
158,0.4302336409330241
159,0.40675923477334963
160,0.3958393300975371
161,0.3630686316185087
162,0.35370384095719853
163,0.3562774921618588
164,0.34724970493737417
165,0.33181808433169
166,0.3206503825457126
167,0.318555736829899
168,0.31196274752698067
169,0.31509730351948706
170,0.31334219454483947
171,0.31418805331474275
172,0.3707712610889303
173,0.3722999821258042
174,0.3579733668753442
175,0.34327810886567944
176,0.3452998292422708
177,0.3471188045393615
178,0.3408874535135076
179,0.31947083371304774
180,0.30519564474609573
181,0.2786615557173018
182,0.2550831896194784
183,0.2538497790618626
184,0.2544299566333111
185,0.258392365019547
186,0.25122850527756885
187,0.24059433332513802
188,0.2471399429699369
189,0.256565538200505
190,0.2586289011826165
191,0.24793401861301195
192,0.2368209752899447
193,0.23667183507895523
194,0.25036384115584753
195,0.21827615025108632
196,0.18414037581118195
197,0.1776322501061115
198,0.18299407349776778
199,0.17875981969085344
200,0.16834554919789324
201,0.22716630675813623
202,0.2471011469913688
203,0.24855663856065902
204,0.255428854653579
205,0.25011811876935885
206,0.31899676258328924
207,0.4186588548410217
208,0.40688455109493715
209,0.3473894943892749
210,0.3350273871565155
211,0.30389831148672974
212,0.2854671080394056
213,0.2964175994586959
214,0.30422803183766595
215,0.29264412827199127
216,0.26164354187345024
217,0.24507777325509073
218,0.2386570966463742
219,0.25243592041490015
220,0.24899856809050283
221,0.21193921966301904
222,0.18159708716997763
223,0.16258597438869904
224,0.15718162064970526
225,0.15537962017876134
226,0.1546207307791992
227,0.15028874646973867
228,0.1486364796236921
229,0.14854942325473386
230,0.1502708806206026
231,0.14435319457184204
232,0.14054763290185102
233,0.14194143779872542
234,0.14127049536001512
235,0.1409490829399816
236,0.13950900804015903
237,0.1381295932267517
238,0.14076859508536593
239,0.14075436475724837
240,0.1432857858144846
241,0.1430438056246607
242,0.1267205583260675
243,0.1194371010170093
244,0.11460549369508435
245,0.11261360729820097
246,0.11195786649041148
247,0.11471360057477648
248,0.1172368951619503
249,0.120590110488177
250,0.12408467885245113
251,0.1264839715484567
252,0.11283069249443334
253,0.12669128375814342
254,0.12983304207121718
255,0.12263194084606893
256,0.12511233316901524
257,0.11281716523256276
258,0.09434910420087705
259,0.08903799107410049
260,0.08907782188954858
261,0.09581286208529152
262,0.098793741377117
263,0.10154736368649568
264,0.10709445352792114
265,0.09301120001887858
266,0.09212551756786615
267,0.09131393036677675
268,0.08812085642389755
269,0.08626870811786759
270,0.11140645652518039
271,0.11331128830958107
272,0.10362418006250354
273,0.09090109262241487
274,0.09621717886829793
275,0.09427945290014492
276,0.0793370685434375
277,0.07644211468674994
278,0.06370067016700763
279,0.05673302966982062
280,0.05314018711715916
281,0.05380550369874352
282,0.04520812778986352
283,0.03473785717289504
284,0.03377630695996696
285,0.03810798271989113
286,0.04074486476310942
287,0.041566679655915914
288,0.039544669600298905
289,0.03897416329683074
290,0.03989454495252788
291,0.03871655004383004
292,0.04349954973974194
293,0.03632207307982542
294,0.025372673113213017
295,0.022766608487172338
296,0.02307759332388063
297,0.022302500140191917
298,0.02027501370081354
299,0.020312083927529832
300,0.018463057681318243
301,0.018367526771321734
302,0.018421601540241715
303,0.019550758742861947
304,0.015918121066117626
305,0.01472532610236716
306,0.014196778897496628
307,0.015162472310684561
308,0.01364017461224652
309,0.009901000156631206
310,0.010896375261184931
311,0.009253295845451395
312,0.009468385624492374
313,0.013651692530668079
314,0.018781929985467783
315,0.01764539347437085
316,0.015602435134394367
317,0.013733332659487832
318,0.01698907812658234
319,0.017800918340247163
320,0.017024128753942658
321,0.019939119561640576
322,0.017486297501045585
323,0.02444557497542629
324,0.02691590649786052
325,0.029607097494261
326,0.028084068974977512
327,0.021034646929535168
328,0.018463504791961655
329,0.01826930848866861
330,0.016571637981513537
331,0.008672478441277554
332,-0.007296845385431622
333,-0.0068977479613007795
334,-0.005418734785327829
335,-0.006522326083102202
336,-0.003638712361752411
337,-0.008140533990826147
338,-0.0077579757158767
339,-0.006452959775998187
340,0.002012257601093215
341,-0.003104518584651583
342,0.002285311453627937
343,-0.0003358958891694396
344,-0.004976303236327997
345,-0.0069192771864861145
346,-0.008726598971130105
347,-0.008416871173247336
348,-0.007766885955938193
349,-0.010454597719532634
350,-0.012914796733873737
351,-0.005615852610655968
352,-0.0007364210634102867
353,0.0022585327301935677
354,0.0059371269661301785
355,0.007711969034936655
356,0.005450575885266337
357,0.004255024294144795
358,0.005548986734972829
359,-0.0031533134029033583
360,-0.0069601831152326455
361,-0.004805737337143661
362,-0.008576143989280518
363,0.021592646767297177
364,0.02934621229995247
365,0.047228993125354675
366,0.050497764439187055
367,0.05237149938227545
368,0.0542672418027321
369,0.05818408280423979
370,0.06538237969130323
371,0.05576021481533648
372,0.0590304405803522
373,0.05047146145215918
374,0.061306249188097406
375,0.05857938160246103
376,0.06561617477960177
377,0.06418489630050767
378,0.06847009854807273
379,0.06375546797567384
380,0.056367262647715216
381,0.058419390474565965
382,0.05583466397378268
383,0.0630199782468956
384,0.06011561729375213
385,0.052118170591802515
386,0.050782239146486635
387,0.06396249701181281
388,0.05559892862776245
389,0.07225139068742001
390,0.07276990011691105
391,0.07446331367920891
392,0.06333864828275274
393,0.07962784690984455
394,0.08051832234635095
395,0.07357252933619095
396,0.05746114619863271
397,0.0478834520129028
398,0.05629013452341684
399,0.04426970128308187
400,0.050882339359554996
401,0.06616502769107374
402,0.05908442172991633
403,0.02911615767848119
404,0.05815480804887538
405,0.10989441132203823
406,0.13449800616908103
407,0.13505313817194517
408,0.14260117197875566
409,0.15469566020664466
410,0.12415765485836305
411,0.07839087877540463
412,0.09059218155695224
413,0.09119919131601176
414,0.057978242823455706
415,0.004337563942821813
416,-0.007391435350871061
417,-0.005480108067072609
418,-0.004626734315868934
419,-0.00011822384425092848
420,-0.00483314466225175
421,-0.008516011904776447
422,-0.007096466213647302
423,-0.020970602770281413
424,-0.03763822599760616
425,-0.03768137205270702
426,-0.03286651696989984
427,-0.038984173879415066
428,-0.034859523368431435
429,-0.05628662024579603
430,-0.08331545938529032
431,-0.10152218027103574
432,-0.1039381628555017
433,-0.1057697564797573
434,-0.11015986040298391
435,-0.11092172049961391
436,-0.10966568601879845
437,-0.10814896588434367
438,-0.10075107184556714
439,-0.09702945207547874
440,-0.09934063343194965
441,-0.09836214219023257
442,-0.10085922993343352
443,-0.10069287906615214
444,-0.09890958855386864
445,-0.10082321775626166
446,-0.10229011177748949
447,-0.09816980429035596
448,-0.09649344454906134
449,-0.09873042194800148
450,-0.09818402096219878
451,-0.099642177179619
452,-0.10600856342209933
453,-0.10496705067945666
454,-0.10553494578784633
455,-0.10110323564366058
456,-0.10499274706220778
457,-0.10042790815098755
458,-0.10331372222269397
459,-0.10547334782673641
460,-0.09431196907571489
461,-0.09100480457111727
462,-0.09312458779212403
463,-0.09955237421172074
464,-0.10606001181941048
465,-0.10494764219852575
466,-0.10629792929087153
467,-0.11098236277039633
468,-0.11775206385182091
469,-0.12001548883280794
470,-0.11951128645006161
471,-0.11993412306248535
472,-0.12120987996721472
473,-0.12399569762745255
474,-0.12115284957556857
475,-0.12151646379669051
476,-0.1251679660562355
477,-0.12405443317508796
478,-0.12696139526846537
479,-0.12376429453619353
480,-0.12386520403936743
481,-0.12299723450014352
482,-0.12407863838902249
483,-0.12580966073626332
484,-0.12724102558928327
485,-0.12744972201712718
486,-0.12884096384557905
487,-0.12867175963993033
488,-0.12862259222007802
489,-0.12389057279390295
490,-0.12101164171056769
491,-0.12339535777882825
492,-0.12919163381392673
493,-0.1290576001198548
494,-0.12705038899071186
495,-0.12717256402801858
496,-0.12900501225293673
497,-0.13122316850046165
498,-0.13335685818823897
499,-0.13404485086758527
500,-0.12522067752192115
501,-0.12449413512265357
502,-0.12789478145871233
503,-0.12800570639956563
504,-0.12633230979958796
505,-0.12984589771799113
506,-0.12505427101806293
507,-0.1252161695730153
508,-0.1275110920020684
509,-0.1296405208098543
510,-0.12964428023808064
511,-0.1308544608706416
512,-0.13566451130706658
513,-0.1299401913249733
514,-0.12474273943607707
515,-0.12029176018340103
516,-0.11686057627281163
517,-0.11255550789583973
518,-0.1146474260908203
519,-0.11837317610054404
520,-0.11907186810413611
521,-0.12095653107421794
522,-0.12195550517428472
523,-0.12471246416484626
524,-0.11594222082244096
525,-0.11095844023820406
526,-0.1099843397836685
527,-0.11657771916149043
528,-0.1258328638932847
529,-0.12524457564183336
530,-0.1302185437269066
531,-0.13698043279794228
532,-0.13658285972022266
533,-0.14094211154244982
534,-0.15043998821535445
535,-0.154349283777567
536,-0.15443028059931083
537,-0.15457539404183285
538,-0.16074752645963641
539,-0.16045410872155166
540,-0.16068438407875346
541,-0.15618363081567327
542,-0.1518320608345735
543,-0.15668717123252285
544,-0.16339140778885042
545,-0.16286230260605927
546,-0.16347423706062975
547,-0.16255545128656892
548,-0.16028204784378286
549,-0.1556253014173142
550,-0.1498675303446779
551,-0.14751639726989463
552,-0.1471031015695417
553,-0.14376413550331674
554,-0.14626585814266865
555,-0.1525935749099636
556,-0.14080955048222527
557,-0.129349101135884
558,-0.13847415202280736
559,-0.15481951438528557
560,-0.154881889141857
561,-0.153974145856591
562,-0.15634598254861254
563,-0.130562209450877
564,-0.12022569855706977
565,-0.107094633901949
566,-0.10460323577504715
567,-0.10809890014609826
568,-0.10963983966821088
569,-0.10662361832924108
570,-0.10084074870340982
571,-0.1086570475807694
572,-0.12205414684573074
573,-0.1203819727782401
574,-0.12075619759620322
575,-0.12091206281795201
576,-0.11956206202730565
577,-0.12061779303224734
578,-0.12351726847584109
579,-0.12117514402606662
580,-0.12343050955117343
581,-0.12569363009505774
582,-0.1295690363852082
583,-0.10867317512470262
584,-0.10323757356038454
585,-0.10636264498990461
586,-0.11413651896829083
587,-0.11476370612876628
588,-0.11149084533613046
589,-0.10178788327773856
590,-0.09718814063849011
591,-0.09837642075851466
592,-0.10304221244872551
593,-0.09420336534676876
594,-0.1011040576377064
595,-0.10761183879581478
596,-0.11832128193946696
597,-0.10320183297435008
598,-0.11513623027017388
599,-0.13090963112960113
600,-0.12819968754062128
601,-0.14068600111439603
602,-0.14784965941149192
603,-0.14693833943931195
604,-0.16106173775935315
605,-0.17365563943496526
606,-0.17183632105468552
607,-0.17353043196577328
608,-0.16439827649800118
609,-0.16015445207630427
610,-0.17189169332786916
611,-0.17683157619258477
612,-0.17655321947909883
613,-0.18179134210189735
614,-0.20140982313038971
615,-0.2036752472576427
616,-0.20223448571452013
617,-0.20138294359296843
618,-0.2020593268125936
619,-0.2005984093828878
620,-0.1950513235244931
621,-0.19292726236076965
622,-0.19326362762178836
623,-0.2003799608976617
624,-0.19784459726082432
625,-0.1929984105633029
626,-0.1908215654701116
627,-0.19638540436627733
628,-0.19300318703506886
629,-0.16831676918952662
630,-0.1602332625321173
631,-0.1584146618161832
632,-0.15816596187198767
633,-0.15183064046590902
634,-0.13061151819788674
635,-0.10925532320808705
636,-0.14311688802852185
637,-0.18286031197457903
638,-0.20498469537121608
639,-0.2013483925860013
640,-0.19964971199223508
641,-0.21011746802258724
642,-0.21887328347751706
643,-0.2262213932441639
644,-0.23164167217377188
645,-0.22975016422301794
646,-0.2359801906648173
647,-0.23815009206887924
648,-0.2412381254243267
649,-0.24399150846533396
650,-0.24473264839423872
651,-0.24792398204791508
652,-0.24490361228355934
653,-0.24336044184005948
654,-0.25005550604252696
655,-0.2548059465386574
656,-0.2564333261842632
657,-0.2593648388864529
658,-0.26075648137079915
659,-0.2613549382696698
660,-0.2625069549589133
661,-0.26319048599562156
662,-0.26315613692964873
663,-0.2613294057053015
664,-0.26242772160529426
665,-0.2657836450854268
666,-0.2670582270104791
667,-0.267143567313506
668,-0.26721274900188274
669,-0.26762852251090313
670,-0.26785500919486216
671,-0.26645844808939523
672,-0.2682614541748193
673,-0.27058315529554844
674,-0.2698652923326878
675,-0.2687767827797617
676,-0.2705403619871412
677,-0.27245175427936835
678,-0.2734025517978922
679,-0.2732042480552057
680,-0.2721872047965844
681,-0.27175086969857143
682,-0.2702871261102966
683,-0.27326770342600587
684,-0.27303334317672484
685,-0.26829806629556957
686,-0.27236429387295336
687,-0.270585495986046
688,-0.2671632296944857
689,-0.26603592100511875
690,-0.2664735758037309
691,-0.26407888580518535
692,-0.26347425271526426
693,-0.2652657563022923
694,-0.26680155860222105
695,-0.27113948918256425
696,-0.2738264059425826
697,-0.27429437789587996
698,-0.2741148359532354
699,-0.2733378172792564
700,-0.2734027145505967
701,-0.2734377913342824
702,-0.2727041586104768
703,-0.2737387260219118
704,-0.2758192410588419
705,-0.27600097045584726
706,-0.2811667553865052
707,-0.2759689320983898
708,-0.273549092771352
709,-0.2722351673495562
710,-0.2695380530876992
711,-0.27124810107925473
712,-0.2708040950106292
713,-0.26458193260921115
714,-0.25183784913953755
715,-0.2497642754418677
716,-0.24798145293008428
717,-0.24687574548250726
718,-0.2464655918195231
719,-0.24389337616173634
720,-0.24545140868260515
721,-0.24718938521314096
722,-0.24839951629950108
723,-0.23848746849284055
724,-0.2350255554757169
725,-0.2360117494351279
726,-0.23355250210529
727,-0.23391745373913497
728,-0.23431342681686812
729,-0.23592513821179323
730,-0.2343985063648782
731,-0.23140008509634427
732,-0.2299119339646276
733,-0.226835228568519
734,-0.2252449342157929
735,-0.22592465467324307
736,-0.22925494317415623
737,-0.23016872015135245
738,-0.23396928696074326
739,-0.23881649953262357
740,-0.2393157432686327
741,-0.23769471249836283
742,-0.23938227583297755
743,-0.24111148022288742
744,-0.23743336486402583
745,-0.23753274331927746
746,-0.2312910777912889
747,-0.22979359458699214
748,-0.2276910616482266
749,-0.21721958976530248
750,-0.21760079013569222
751,-0.22782268067313177
752,-0.2306865516386859
753,-0.2419218372649941
754,-0.24369618199643958
755,-0.24422740430357495
756,-0.24021139179526785
757,-0.24497245862812156
758,-0.25322539807644134
759,-0.2546454064606376
760,-0.2529069361538502
761,-0.24978142429923453
762,-0.24878309799620996
763,-0.2557074633455744
764,-0.25924728874524255
765,-0.2611635369595351
766,-0.2645509150533259
767,-0.26534319679463875
768,-0.2643111281659331
769,-0.2623730884497135
770,-0.2623648430915346
771,-0.2638912009769208
772,-0.2630154992256663
773,-0.260265727902275
774,-0.25861638248735164
775,-0.25588700066156667
776,-0.262172450243541
777,-0.26980121946843094
778,-0.2719819380466822
779,-0.2735223510395587
780,-0.2741064012635881
781,-0.27455439271590193
782,-0.2747116110001364
783,-0.27345769595761604
