,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.47036937,0.0,0.85240895,0.0,0.16068067,0.0,0.41849265,0.0,0.06921735,0.8451281,0.0,0.0,0.58103335,0.0,1.6173247,0.0,1.1448275,0.0,0.0,0.3929673,0.0,0.0,0.29177696,0.0,0.5919097,0.0,0.0,1.4346241,0.45718706,0.8628347,0.0,0.7047739,1.5569698,0.0,0.4848574,0.0,0.7359045,1.8619522,0.23760822,0.28183436,0.0,0.0,1.2439859,0.0,0.091934934,0.63373953,0.0,0.0,0.4510755,0.0,0.0,0.6134572,1.4227217,0.0,0.0,1.3407485,0.4953753,1.9391979,0.0,0.0,0.0,0.0,0.23815426,0.0,0.0,0.0,1.5896258,0.7892864,0.0,0.29642224,0.0,0.6854984,0.0628193,0.31880116,0.0,0.0,0.575029,0.0,0.0,0.7563264,1.1180258,0.0,1.212198,0.0,0.40302196,0.0,0.5718254,0.0,0.0,1.049722,0.35598302,0.0,0.0,0.0,0.6811013,0.20613153,0.0,0.0,3.0243137,0.0296538,0.0,1.9041204,0.8158215,1.7804656,0.0,0.0,1.7537717,2.1079342
1,0.46113104,0.0,0.5081669,0.0,0.0,0.23789145,0.0,0.0,0.0,0.62524265,0.0,0.24145289,0.007918859,0.0,1.4703498,0.0,1.1733414,0.0,0.0,0.0,0.0,0.0,0.28339976,0.0,0.4563969,0.2634265,0.0,1.4139011,0.28348377,0.7721315,0.0,0.96996516,1.1412841,0.0,0.83220947,0.0,0.9171359,1.8989455,0.0,1.0765339,0.0,0.0,1.2495973,0.0,0.3275126,0.6005946,0.010810552,0.0,0.28422424,0.0,0.0,1.0267881,0.84348303,0.0,0.0,0.73469007,1.0712674,1.2669849,0.0,0.97703224,0.0,0.0,0.16932659,0.0,0.0,0.0,1.3749833,0.6567943,0.0,0.62511426,0.0,1.1946137,0.12900159,0.4004028,0.0,0.0,0.708168,0.0,0.0,0.9862103,0.27327922,0.0,0.5944928,0.0,0.48094392,0.0,0.0,0.43799746,0.16155075,1.3562204,0.90907866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1198766,0.0,0.0,1.8053447,0.837216,1.6172307,0.22911811,0.0,1.5203735,1.8428413
2,0.35004753,0.44285002,0.2616817,0.0,0.0,0.34254834,0.0,0.0,0.0,0.7351242,0.0,0.2344992,0.0,0.0,1.0856408,0.0,0.9905421,0.0,0.0,0.0,0.0,0.0,0.15286979,0.0,0.1501647,0.55771744,0.0,1.7780321,0.04184646,0.61808264,0.024063418,1.3796103,1.2711046,0.0,0.8415463,0.0,0.6774842,1.9775968,0.0,1.3388177,0.0,0.0,1.2759526,0.0,0.20387512,0.35246637,0.0,0.0,0.12078125,0.0,0.0,0.9548467,1.4099365,0.0,0.0,0.44464114,1.2549611,1.2369804,0.0,0.68175757,0.0,0.0,0.0,0.0,0.0,0.0,0.9076314,0.3568539,0.0,0.70950943,0.0,0.6894756,0.26656148,0.67914164,0.0,0.0,1.0451438,0.0,0.0,0.81775206,0.2949916,0.0,0.1724993,0.0,0.57624465,0.0,0.0785022,0.41590017,0.24053197,1.6348392,0.9860906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.049525,0.0,0.0,1.3225355,1.433747,1.6636468,0.0,0.0,1.7035671,1.6928414
3,0.7437545,0.0,0.15165074,0.0,0.3035373,0.4668365,0.0,0.0,0.0,0.52400887,0.0,0.22984673,0.024874771,0.0,0.81165093,0.0,0.8089368,0.0,0.0,0.73415214,0.0,0.0,0.0,0.0,0.93644816,0.5994749,0.0,2.35963,0.0,0.0,0.1389061,0.92548686,0.9678902,0.29428002,0.0,0.0,0.57719076,1.873568,0.0,0.0,0.0,0.0,1.6493957,0.0,0.41019258,0.59528255,0.0,0.0,0.0,0.0,0.0,0.5814117,1.3334277,0.3511067,0.0,0.0177399,1.106112,1.1902056,0.0,0.056299858,0.0,0.0,0.38593957,0.16797106,0.0,0.0,1.4643266,0.0,0.0,0.8186944,0.0,1.1915207,0.041374344,0.6030458,0.21745145,0.0,0.6166489,0.0,0.47472015,1.5277797,0.24530037,0.0,0.045173984,0.0,1.1017039,0.0,0.20464486,0.0,0.0,0.53111404,1.3967353,0.0,0.0,0.305683,0.9052334,0.33772728,0.0,0.0,2.9134424,0.0,0.0,1.2105124,1.4580677,1.6026533,0.0,0.0,2.8370032,0.5798046
4,0.21300204,0.026894012,0.0,0.0,0.2286171,0.37081775,0.0,0.0,0.3297997,0.38135293,0.0,0.291989,0.18978822,0.483989,0.0,0.0,0.6816554,0.09375035,0.0,0.29573146,0.0,0.0,0.0,0.0,1.3553305,0.6301617,0.0,1.9942538,0.0,0.0,0.46384996,1.0860757,1.0026779,0.0,0.5904116,0.0,0.5400413,2.0559459,0.0,0.30176613,0.0,0.0,1.3096162,0.0,0.0,0.60458916,0.0,0.0,0.24852543,0.0,0.0,0.31636125,1.4880304,0.0811847,0.0,0.090446614,1.3159847,1.6067835,0.0,0.0,0.0,0.0,0.27274004,0.0,0.0,0.0,1.545457,0.28511903,0.0,0.88220495,0.0,0.6604794,0.0,0.3806993,0.0,0.0,0.95738965,0.0,0.0,0.9443753,0.3398278,0.0,0.6338342,0.0,0.6836407,0.0,0.2755454,0.048727524,0.5509941,1.4384987,0.6176673,0.0,0.0,0.0,0.28809813,0.0,0.0,0.0,2.346739,0.0,0.0,1.6485555,1.0958803,1.0010036,0.0,0.0,2.2866375,0.68809026
5,0.0,0.05766094,0.2845744,0.0,0.0,0.36103737,0.0,0.0,0.23922092,0.35062796,0.0,0.0361524,0.0,0.0,0.42722416,0.0,0.60952836,0.3753152,0.0,0.0019835928,0.0,0.0,0.33956617,0.0,0.0,0.30220336,0.0,1.9818197,0.0,0.59244883,0.37264258,1.6212478,0.8990486,0.44546217,0.5842803,0.0,0.2920876,2.2674968,0.0,1.0508593,0.0,0.0,0.48949477,0.44063526,0.0,0.34325966,0.41227305,0.0,0.0,0.0,0.0,0.73790675,1.5266038,0.0,0.0,0.8695776,1.5830573,2.1554432,0.0,1.0560182,0.0,0.0,0.0,0.0,0.19109781,0.0,1.3555361,0.2156563,0.0,0.0,0.0,0.5159046,0.060169104,0.10109919,0.0,0.0,0.8530915,0.0,0.0,0.6667493,0.34042603,0.0,0.66193646,0.028306378,0.76992035,0.002253726,0.0,0.9096209,0.11475997,2.1207802,0.33011758,0.0,0.0,0.0,0.0,0.0,0.24281418,0.0,1.6018351,0.0,0.0,1.4196887,1.7668592,1.0680201,0.061265185,0.0,0.8617308,0.9767324
6,0.0063765296,0.5276011,0.44059524,0.0,0.0,0.579524,0.0,0.0,0.0,0.12924258,0.0,0.13423553,0.0,0.06619786,0.1752031,0.0,0.60382646,0.21763556,0.0,0.0,0.0,0.0,0.0,0.0,0.08470159,0.1458269,0.0,1.8415784,0.0,0.34868807,0.09997,1.3886875,1.4489897,0.18221387,0.5434769,0.0,0.37682214,1.692392,0.0,0.99250174,0.0,0.0,0.5855112,0.07526886,0.0,0.6925982,0.68466,0.0,0.0,0.0,0.0,0.8025155,1.0455214,0.0,0.0,0.3790155,1.6249088,1.3805563,0.0,1.2591845,0.0,0.0,0.0,0.0,0.048458237,0.0,0.71773183,0.28981015,0.0,0.0,0.0,0.9001015,0.12470345,0.5157704,0.0,0.0,0.9192131,0.0,0.0,0.555706,0.12509862,0.0,0.018047666,0.0,0.5363963,0.0,0.0,0.010290422,0.36701757,1.8404032,0.007623353,0.0,0.0,0.0,0.0,0.0,0.061312303,0.0,1.4079738,0.0,0.0,1.4019717,2.0016499,1.3519468,0.0,0.0,0.838392,1.2407104
7,0.2882143,0.0,0.0,0.0,0.0,0.061576217,0.0,0.2563838,0.0,0.0,0.20590481,0.7284595,0.0,0.033158988,1.4481225,0.0,0.27717564,0.29094833,0.0,0.0,0.0,0.0,0.0,0.0,0.07370867,0.5638311,0.0,1.7543011,0.0,0.10590945,0.5172521,2.4633205,1.5964991,0.14781421,0.19902872,0.0,0.51751167,2.460957,0.0,1.7639818,0.0,0.0,0.24237439,0.0,0.05865496,0.8957652,0.4895345,0.29240796,0.54771537,0.0,0.0,1.4267381,1.5098493,0.0,0.0,0.45189553,0.9230196,2.4255266,0.0,1.9573414,0.0,0.123818465,0.0,0.17656222,0.35373384,0.0,1.7217853,0.0,0.0,0.0,0.0,0.17225164,1.0593807,1.1129262,0.0,0.0,1.2575725,0.0,0.0,0.81527835,0.25130793,0.0,0.04016449,0.0,0.61027265,0.0,0.0,0.69762456,0.0,2.092733,1.009286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5047119,0.083713025,0.0,1.703781,2.039374,2.2001512,0.18858029,0.0,1.4575098,1.3835659
8,1.0356672,0.0,0.017629638,0.0,0.0,0.58377045,0.0,0.0,0.89961743,0.28925058,0.0,1.262619,0.50026363,0.0,0.0,0.0,0.10214825,0.0,0.0,0.2858542,0.0,0.0,1.3652549,0.13537717,0.7870161,0.685195,0.0,2.3208518,0.0,0.0,0.0,1.9621187,1.300281,0.4990321,0.0,0.0,0.20839867,2.2944667,0.0,1.4240824,0.0,0.0,0.76164865,0.33779237,0.1703248,2.7740653,0.0,0.0,0.0,0.0,0.0,0.21418636,1.024185,0.16448529,0.0,0.007273939,0.48602733,2.7248454,0.0,2.6722264,0.54847234,0.0,0.07182932,0.0,0.0,0.0,0.10388044,0.0,0.0,0.0,0.024143195,0.1322768,1.2842262,1.3197607,0.0,0.0,0.042435758,0.0,0.4501848,0.5540377,0.0,0.0,0.0,0.0,0.0,0.0,0.2960913,0.0,0.6272613,1.964109,0.4014457,0.0,0.0,0.0,0.6799856,0.0,0.6341191,0.0,2.2015676,0.0,1.1207771,2.9002233,2.257088,2.6929102,0.0,0.0,1.6863494,1.1680284
9,0.695461,0.0,1.167443,0.0,0.0,0.77642554,0.0,0.0,0.54211736,1.3740913,0.0,0.7289396,0.8900176,0.0,0.0,0.0,0.0,0.0,0.0,0.7365811,0.0,0.0,1.0022548,0.0,0.35338196,0.0,0.88931775,0.9587812,0.0,0.0,0.0,0.4378973,1.5958623,0.4101462,0.0,0.0,0.5202765,0.8833337,0.0,0.4093872,0.0,0.0,0.0,0.0,0.0,1.5147355,0.0,0.0,0.30361637,0.0,0.0,0.0,1.1332116,0.07713111,0.0,0.0,0.7163002,1.266755,0.10447735,0.8430903,0.0,0.0,0.0,0.050301347,0.0,0.0,0.0,0.16827802,0.0,0.55916065,0.8053412,0.6490491,0.0,0.30041364,0.0,0.0,0.0996589,0.0,0.0,0.7983709,0.0,0.0,0.0,0.0,0.0,0.0,0.18958956,0.0,1.2796613,0.8364656,0.43824568,0.0,0.0,0.0,0.66691,0.0,0.0,0.0,1.7088675,0.0,0.38938925,2.2607684,1.7075682,0.93919885,0.0,0.22486512,1.9136916,1.9581223
10,0.107199,0.0,1.1789514,0.0,0.0,0.7889497,0.0,0.0,1.0731721,1.4397739,0.0,1.0810347,0.14857984,0.0,0.0,0.0,0.0,0.0,0.0,0.020355318,0.0,0.0,1.2268519,0.0,0.03618138,0.0,0.8364817,0.7081506,0.0,0.0,0.0,0.770029,1.2625828,0.6965529,0.1330284,0.0,0.5575839,0.49781153,0.0,0.9860423,0.0,0.0,0.0,0.5806065,0.0,1.6794686,0.33628452,0.0,0.6084546,0.0,0.0,0.4471949,1.4542704,0.0,0.0,0.0,0.626927,1.0236727,0.0,1.0935866,0.0,0.0,0.14338754,0.47611275,0.0,0.0,0.0,0.9139849,0.0,0.051356956,0.532481,0.5881205,0.0,0.2419446,0.0,0.0,0.6991621,0.0,0.0,0.81655216,0.0,0.0,0.02777764,0.0,0.0,0.0,0.2434361,0.0,1.4177496,1.0316211,0.14087732,0.0,0.0,0.0,0.35788217,0.0,0.0,0.0,1.8189222,0.0,0.06467941,2.3817654,1.2934676,0.4991873,0.0,0.05377549,1.7714837,1.7342274
11,0.50575376,0.09512181,0.9926133,0.0,0.0,1.4355487,0.0,0.0,1.2523884,1.284045,0.0,0.80227476,0.41332713,0.0,0.0,0.0,0.0,0.0,0.0,0.41464344,0.0,0.0,1.160249,0.0,0.24634236,0.0,0.64063954,1.0430487,0.37388602,0.08910796,0.0,1.0553701,1.2791473,0.8623363,0.013933055,0.0,0.52166826,0.60683554,0.18542515,0.60711205,0.0,0.0,0.12837315,0.27233234,0.0,1.7539035,0.0,0.0,0.4061448,0.0,0.0,0.3711987,1.6819763,0.0,0.0,0.0,0.6059331,1.5352381,0.090642,1.5024917,0.0,0.0,0.5695599,0.11143105,0.009850443,0.0,0.0,0.9383664,0.0,0.41368747,0.67727906,0.40088362,0.0,0.43940434,0.0,0.0,0.40626377,0.0,0.0,0.98712933,0.23696539,0.0,0.30942327,0.0,0.0,0.0,0.40471464,0.0,1.4769064,1.0536126,0.053101648,0.0,0.0,0.0,0.12960209,0.0,0.0,0.0,1.4838779,0.0,0.7971704,2.7059524,1.7186843,1.0313452,0.0,0.32760826,1.917543,1.6842157
12,0.68431664,0.0,0.40279463,0.0,0.0,1.129188,0.0,0.0,0.6945194,0.41327697,0.0,0.5893452,0.0,0.0,0.0,0.0,0.24533881,0.0,0.0,0.17210965,0.0,0.0,0.40104845,0.0,0.6179006,0.012704126,0.028102137,1.7687488,0.4852679,0.0,0.0,1.283865,1.1761061,0.99632454,0.0,0.0,0.18846451,1.352456,0.118659265,0.86683005,0.0,0.0,0.5618115,0.7414687,0.0,1.9833807,0.0,0.0,0.7232562,0.0,0.0,0.17686196,1.098467,0.0,0.0,0.31876963,0.100505054,1.8259671,0.0,1.4259318,0.0,0.0,0.21378657,0.0,0.3175792,0.0,0.0,0.5802455,0.0,0.12200154,0.50334793,0.3973505,0.33879635,0.7767016,0.0,0.0,0.50372154,0.0,0.0,0.7758452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58957726,0.9851833,0.317387,0.0,0.0,0.0,0.10916751,0.0,0.0,0.0,1.6135002,0.42671907,0.7823035,2.0282307,1.5378597,0.96626437,0.0,0.0,1.9189198,1.3233676
13,0.0,0.0,0.76863515,0.0,0.0,0.21357886,0.13545898,0.0,0.66321456,1.0530943,0.0,0.7335101,0.46618938,0.0,0.07146052,0.0,0.19252197,0.0,0.0,0.7136187,0.0,0.0,0.31900963,0.0,0.92264146,0.0,0.0,1.4741411,0.02166589,0.13427742,0.0,0.6564026,0.93360376,0.6046167,0.0,0.0,0.33186117,1.2655761,0.0,0.0,0.0,0.0,0.46110645,0.27705923,0.0,0.8581886,0.0,0.0,0.9858379,0.0,0.0,0.30288178,1.331131,0.21218912,0.0,0.1312926,0.37125963,1.0893434,0.17019403,0.039661847,0.0,0.0,0.34002262,0.07392603,0.0,0.0,0.0,0.2364903,0.0,0.6813655,0.4118458,0.0014927305,0.39267102,0.742171,0.0,0.0,0.06947591,0.0,0.0,0.98685455,0.121626675,0.0,0.70814717,0.0,0.4668022,0.0,0.38227102,0.0,0.5755046,0.0,0.20279041,0.1354168,0.0,0.0,0.7963332,0.0,0.0,0.0,1.5126605,0.07062446,0.0,1.9158368,1.2319931,0.40637892,0.0,0.24752101,2.3291862,0.7468436
14,0.68864536,0.0,0.08447979,0.0,0.0,0.58754754,0.09464793,0.0,1.0261393,0.8767089,0.0,1.1315898,0.5981641,0.20852022,0.1099602,0.0,0.3721849,0.0062445155,0.0,0.76203305,0.0,0.0,0.60644317,0.0,1.1874272,0.0,1.2610699,1.1357682,0.0,0.038519807,0.0,1.1870973,2.1919782,0.4868339,0.0,0.0,0.7969261,1.4918009,0.0,0.0,0.0,0.062812634,0.42187566,0.0,0.0,0.9876447,0.28162867,0.0,0.6651063,0.0,0.0,0.82109654,1.163201,0.0,0.0,0.06095554,1.0521704,0.8829477,0.0,0.0,0.0,0.16178007,0.6848713,0.18844196,0.0,0.0,0.0605943,0.08516127,0.0,0.32921138,0.0,0.050435483,0.56705827,1.2757292,0.0,0.0,0.0,0.0,0.0,1.4184868,0.5162438,0.0,0.47236547,0.0,0.3729372,0.0,0.07964499,0.0,0.07604783,0.031029366,0.0,0.0,0.0,0.0,0.2736375,0.0,0.0,0.0,1.4690231,0.0,0.0,1.9849317,1.3934646,0.12328917,0.0,1.1684444,2.5623615,1.4766985
15,0.43826196,0.0,0.2905907,0.0,0.0,0.8499947,0.0,0.0,0.830216,0.44317272,0.0,0.0,0.59594023,0.30284905,0.0,0.0,0.40797076,0.36536354,0.0,0.78215784,0.0,0.0,0.335015,0.0,1.3866014,0.0,1.362385,0.59771997,0.0,0.0,0.0,1.7008218,1.7012335,0.0,0.0,0.0,0.02724286,1.5007809,0.0,0.26746383,0.0,0.0,0.0,0.0,0.0,0.0,0.088412285,0.0,0.039609075,0.0,0.0,0.7859694,0.348756,0.0,0.0,0.0,1.4596049,0.3750521,0.0,0.3445439,0.0,0.0,0.6574366,0.0,0.0,0.0,0.0,0.4617176,0.0,0.0,0.0,0.9488815,0.2858849,1.3227845,0.0,0.0,0.0,0.0,0.0,0.7198654,0.2826045,0.11861902,0.0,0.0,0.16773662,0.0,0.0,0.0,0.5037096,0.6074856,0.0,0.16786529,0.0,0.0,0.0,0.0,0.0,0.0,1.1683329,0.0,0.1991149,2.2217839,1.6818854,0.4623102,0.0,0.14487888,1.2058531,1.2601751
16,0.3263435,0.0,0.25539967,0.0,0.0,0.59456176,0.0,0.0,0.0,0.31031418,0.0,0.0,0.15021248,0.0,0.0,0.0,0.5302671,0.41287532,0.0,0.45356053,0.0,0.0,0.14531195,0.0,0.91200167,0.0,0.2589462,1.4425615,0.0,0.0,0.0,1.3171577,1.6808597,0.0,0.0,0.0,0.0,1.0128046,0.0,0.7972211,0.0,0.0,0.38903868,0.099443264,0.0,0.32540184,0.5805218,0.0,0.0,0.0,0.0,0.51862234,1.0282165,0.0,0.0,0.4302974,1.1340257,0.46928987,0.0,0.24023302,0.0,0.0,0.38838196,0.0,0.02872272,0.0,1.1337074,0.0,0.0,0.0,0.0,1.1285669,0.29068744,0.4938333,0.0,0.0,0.040567372,0.0,0.0,0.7675762,0.0,0.0,0.0,0.0,0.38015935,0.0,0.0,0.0,0.040313724,1.0217589,0.19292745,0.0,0.2522567,0.018534243,0.4443659,0.0,0.0,0.0,1.792127,0.0,0.0,0.8178536,1.3786849,1.4039748,0.0,0.0,0.8159243,1.4584525
17,0.24056923,0.0,0.0,0.0,0.0,0.15117292,0.0,0.0,0.3627918,0.0,0.0,0.38502637,0.0,0.0,0.19952661,0.0,0.04495139,0.34291628,0.0,0.2923985,0.0,0.0,0.35003844,0.0,0.37575838,0.0,0.4969435,1.4317234,0.0,0.0,0.28227723,2.2870977,0.64705384,0.2878208,0.0,0.0,0.0,1.6008806,0.0,0.42905188,0.0,0.0,0.0,0.0,0.0,0.36003426,0.09671893,0.0,0.47717324,0.0,0.0,0.70028543,1.5075884,0.0,0.0,0.65540093,0.82076544,1.8222224,0.0,0.7866395,0.0,0.0,0.0,0.0,0.076557115,0.0,1.0577145,0.0,0.0,0.0,0.0,0.21524361,0.8434547,0.8617275,0.0,0.0,0.0,0.0,0.0,0.33213305,0.0,0.0,0.13871267,0.0,0.48342296,0.25061753,0.0,0.0,0.0,1.2463348,0.40857983,0.0,0.005792794,0.04539275,0.37149134,0.0,0.0,0.0,2.0281763,0.08054598,0.0,1.3244116,1.8090456,0.92816746,0.0,0.0,1.2541108,1.2595838
