,0
525,0.0030469918
526,0.0
527,0.003914286
528,0.009388326
529,0.021770418
530,0.02853415
531,0.031633787
532,0.031596944
533,0.03657995
534,0.029041365
535,0.03489156
536,0.040131174
537,0.051528785
538,0.028049992
539,0.016771797
540,0.0
541,0.019556306
542,0.0018422874
543,0.042518914
544,0.012837803
545,0.0
546,0.028206995
547,0.0
548,0.0
549,0.05165949
550,0.02585448
551,0.011234019
552,0.02432148
553,0.022140644
554,0.02403556
555,0.02740828
556,0.04928033
557,0.023548035
558,0.039526053
559,0.011603154
560,0.025054025
561,0.008926966
562,0.07376978
563,0.06155915
564,0.0
565,0.034451723
566,0.0
567,0.0
568,0.0
569,0.0
570,0.00022676757
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.004724954
581,0.0066689467
582,0.011802109
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0017243244
589,0.0
590,0.0
591,0.0023320813
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0036134815
597,0.0
598,0.0
599,0.010009659
600,0.034405347
601,0.02445026
602,0.030565247
603,0.043702163
604,0.04383922
605,0.0
606,0.03293549
607,0.03329394
608,0.03515681
609,0.044168305
610,0.015855612
611,0.00028236883
612,0.03901421
613,0.09005224
614,0.030862182
615,0.0
616,0.0
617,0.0
618,0.0
619,0.046460174
620,0.029969636
621,0.026997978
622,0.044299956
623,0.047079124
624,0.03078777
625,0.013010681
626,0.041130386
627,0.07415853
628,0.089799374
629,0.068927445
630,0.04141318
631,0.026127405
632,0.03204687
633,0.078510664
634,0.039031494
635,0.0
636,0.078952625
637,0.08898137
638,0.023387222
639,0.04531883
640,0.07280042
641,0.06473608
642,0.059405915
643,0.057453286
644,0.016669713
645,0.057099324
646,0.0044854814
647,0.014362931
648,0.04189931
649,0.00530545
650,0.023536813
651,0.007160663
652,0.0
653,0.05796792
654,0.04267749
655,0.011110226
656,0.01858987
657,0.02277691
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.006568144
664,0.023589043
665,0.011327045
666,0.0
667,0.0
668,0.0013253423
669,0.0045949533
670,0.0017234749
671,0.008795026
672,0.019383326
673,0.0
674,0.0
675,0.010549557
676,0.02050223
677,0.0
678,0.022114342
679,0.003964544
680,0.0
681,0.0
682,0.004518542
683,0.0027993585
684,0.005976345
685,0.015275843
686,0.008623954
687,0.00014241735
688,0.0
689,0.0011157148
690,0.0069195763
691,0.0106509095
692,0.022332601
693,0.005576795
694,0.02169529
695,0.010136914
696,0.010606001
697,0.0
698,0.004264644
699,0.0075612236
700,0.009590273
701,0.0054767053
702,0.0
703,0.043462303
704,0.013284043
705,0.04410991
706,0.09955825
707,0.09161423
708,0.0031364714
709,0.016359262
710,0.012811234
711,0.04442857
712,0.093051836
713,0.06642992
714,0.00038234124
715,0.020288205
716,0.0
717,0.013941687
718,0.012987897
719,0.009358696
720,0.010768337
721,0.0
722,0.0074830223
723,0.07205823
724,0.048033424
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.014680295
736,0.0
737,0.0
738,0.042043567
739,0.0
740,0.0
741,0.0
742,0.0007844312
743,0.0
744,0.004168016
745,0.011534535
746,0.06197687
747,0.0075270515
748,0.009332792
749,0.06421607
