,0
434,-0.07341537451924021
435,-0.0709389235566501
436,-0.0809360017586017
437,-0.06623423721887639
438,-0.10280972721381867
439,-0.14893695020804237
440,-0.14727661713834933
441,-0.1566135952842772
442,-0.16330122307952172
443,-0.15697222988850368
444,-0.15392176316670259
445,-0.1398570712361109
446,-0.1363712722511275
447,-0.15556730531329863
448,-0.17807443436844805
449,-0.17040645863797055
450,-0.1759029501789052
451,-0.14629557589939027
452,-0.10693783216110817
453,-0.11260005709261033
454,-0.10637025178737823
455,-0.10939728961547589
456,-0.12421145058354471
457,-0.13301695065625355
458,-0.13170287123014546
459,-0.09362997301489741
460,-0.15478555964666998
461,-0.20621538699450825
462,-0.18238261631654812
463,-0.14964986487319776
464,-0.10937648722453358
465,-0.10737105549760945
466,-0.09680437065150439
467,-0.05449636989780579
468,-0.015034787516684118
469,0.009264408593402954
470,0.0047366404878887765
471,-0.004970279994036868
472,0.015626427963098988
473,0.03418567031561137
474,0.030522805620923407
475,0.03177161887183329
476,0.0483173390628818
477,0.05586180309916498
478,0.06415800603230407
479,0.04734591633659257
480,0.04370170005301057
481,0.03677526163842315
482,0.044704638550290984
483,0.05296099688074242
484,0.055062561750951
485,0.06071423493167503
486,0.07831861694333393
487,0.08327696448677527
488,0.0907175385767274
489,0.06104537091670021
490,0.027407351808268872
491,0.042514340515806784
492,0.07538136461527749
493,0.08053765351307016
494,0.07790607385273873
495,0.07176140055850558
496,0.08890706822845162
497,0.10753315797487668
498,0.10972930283915616
499,0.1279997335124084
500,0.09772618268678973
501,0.06450571184250553
502,0.08026419206841291
503,0.08212155332872585
504,0.08984519281678435
505,0.10203130010925904
506,0.08426980817946508
507,0.06062885935623036
508,0.08807375319828228
509,0.09809010710620475
510,0.0991071699764878
511,0.11770826814414333
512,0.16433237190076314
513,0.1632258439608196
514,0.07830866985926115
515,0.044051256783042
516,-0.0005539166258465393
517,-0.04062678488613303
518,-0.03955580905839186
519,-0.010744625027529396
520,-0.014113014983005658
521,0.012533391107284195
522,0.03246318411693565
523,0.05201148966493698
524,0.0035724453656262745
525,-0.04626486507063424
526,-0.05358098115458524
527,-0.005294125056456716
528,0.053709184527999144
529,0.059568801140052766
530,0.10552598182244438
531,0.15857052579899672
532,0.16427947275239158
533,0.19034631514847683
534,0.2702281495546094
535,0.31270153472147544
536,0.32534662066400954
537,0.3293552334317324
538,0.3637715326336312
539,0.3569830262553475
540,0.3472232699727321
541,0.32413819456600024
542,0.27168359379672247
543,0.32612117245267436
544,0.3853283371122508
545,0.3698938030911393
546,0.38386832103636936
547,0.37179354571177503
548,0.3372381691830173
549,0.3467029655102879
550,0.2745952093017962
551,0.23081009324527949
552,0.2368386140340304
553,0.21604446926616067
554,0.21774499866465985
555,0.28163758500096314
556,0.22965529329806214
557,0.09408379306174683
558,0.19162552350898826
559,0.30336535759245087
560,0.3037800629101359
561,0.2918588080985257
562,0.368549892176526
563,0.21797347141880466
564,-0.008077284036802352
565,-0.012453724967150885
566,-0.07481829310563856
567,-0.11072075628666897
568,-0.10064586058739522
569,-0.12674851932973083
570,-0.15463411407312078
571,-0.08587140518907327
572,-0.0009620374638451973
573,-0.015975964336598997
574,-0.012664943684728982
575,-0.005346314347995161
576,-0.026878565154312636
577,-0.015794973356948825
578,0.016382249721154766
579,0.0034774923554310184
580,0.015522489587463167
581,0.038571869028946756
582,0.07298613446032814
583,-0.023565414278113705
584,-0.15369892535900653
585,-0.12222145569486778
586,-0.06373571831786172
587,-0.0530889646704439
588,-0.05330249232209808
589,-0.12490939521250342
590,-0.19316534431047344
591,-0.18069794994916571
592,-0.14882968664218332
593,-0.16531469305292873
594,-0.14932972084818355
595,-0.05558241827007884
596,-0.022658076206635264
597,-0.07096658842910844
598,-0.022068631346296795
599,0.0850643508234413
600,0.09026821480256803
601,0.16362669946474445
602,0.23972043068698692
603,0.24431918394349897
604,0.3544415544355304
605,0.4656039536143466
606,0.4576752915021817
607,0.48625798913337936
608,0.40816577715007474
609,0.3605396406239804
610,0.442659622198931
611,0.49828796970375455
612,0.5077316669278392
613,0.5975682753386109
614,0.7599517101476712
615,0.7804589883476176
616,0.7604174588309469
617,0.7480094386314131
618,0.7543254327808933
619,0.7747192147720204
620,0.7036758617788201
621,0.6732611339329866
622,0.6792718640381412
623,0.7521404899237508
624,0.737032094807697
625,0.6706309867382658
626,0.6617062681488243
627,0.7278646222415561
628,0.7669057286212597
629,0.5022348447957392
630,0.3587174918768178
631,0.3347908119069062
632,0.3214549211736999
633,0.34330105735223604
634,0.16917555791653122
635,0.056212601235923136
636,0.297265333206326
637,0.5993455090555289
638,0.7902856829383742
639,0.7805093666680774
640,0.7691177192472614
641,0.8795610901010955
642,0.9678772527228634
643,1.0553993221042879
644,1.1152727621947252
645,1.1015419737667806
646,1.1596427156243378
647,1.1938553595172214
648,1.2418574894141332
649,1.2744126325030514
650,1.282384988449515
651,1.3234344257978465
652,1.2879315655339734
653,1.276833092884535
654,1.359924116494704
655,1.4201022222802697
656,1.446538453946322
657,1.4902623089226703
658,1.5009662915496138
659,1.5055211555309367
660,1.5225429745076853
661,1.5345685198563712
662,1.5373202627400473
663,1.5188160575374545
664,1.5326561037518762
665,1.582303994557856
666,1.5887280135004271
667,1.5930792394990994
668,1.6002389973939226
669,1.6062358254307605
670,1.610714515084582
671,1.5952062487952128
672,1.6174298126711175
673,1.6460930577754942
674,1.6336028088190355
675,1.626516652987167
676,1.6551851554918526
677,1.679300963281428
678,1.7018802896739884
679,1.699014346595884
680,1.6697113025758925
681,1.661555685941632
682,1.6486672807669744
683,1.6928572718603228
684,1.6932536251608024
685,1.6031487212916313
686,1.6822607717215723
687,1.6546549651914026
688,1.599549204598429
689,1.576586914752709
690,1.588135192777588
691,1.5599468227677866
692,1.5454821055820327
693,1.5689637328351878
694,1.5928698713856984
695,1.6553087967972258
696,1.7007240463175735
697,1.7088031330500333
698,1.7040201660839522
699,1.697744712461188
700,1.6960152151514207
701,1.6961903020879738
702,1.6815985370751105
703,1.71086369357781
704,1.7378683658189717
705,1.7498117816254064
706,1.8825752278775463
707,1.8196848038811853
708,1.6966425446714455
709,1.6853492707882998
710,1.6397776337862704
711,1.6682137079173862
712,1.7099996914292208
713,1.647062977071759
714,1.3677903399145388
715,1.3526641909969803
716,1.313184668333153
717,1.30360294638435
718,1.3021299557906632
719,1.266975367711216
720,1.2769669040239087
721,1.301479074382479
722,1.3167647266289462
723,1.2475080227991935
724,1.1626936720576906
725,1.1488213455729555
726,1.117711095274439
727,1.1185216469735417
728,1.1272492792384052
729,1.1420027558246089
730,1.1282739314571328
731,1.0940769635211633
732,1.070739048223334
733,1.0384005228120086
734,1.0135399623807904
735,1.0289673834081472
736,1.0507163353393918
737,1.070575268142742
738,1.13012630561884
739,1.1819063237695433
740,1.1875300963853357
741,1.1734528185455768
742,1.1888628512649806
743,1.2081852149046224
744,1.1731629714464211
745,1.1754667623970008
746,1.1257727604465226
747,1.0732094251889415
748,1.050359590242133
749,0.9776194856398228
750,0.9405671838777974
751,1.0559010842697605
752,1.1587346430968037
753,1.2508676925059867
754,1.2644864806543303
755,1.2689575505053785
756,1.2367171625857072
757,1.285895302061836
758,1.3706437008166974
759,1.3988298865481072
760,1.379420812672338
761,1.3447911768690324
762,1.3422778383402463
763,1.428177902985163
764,1.46311200808185
765,1.4896046246765073
766,1.538190975730694
767,1.5512272586796794
768,1.5434288509700962
769,1.5097487803252174
770,1.5069767276961978
771,1.5251409715755033
772,1.524984707710641
773,1.491078025478384
774,1.4738075680457836
775,1.4499927545084983
776,1.5278831742652332
777,1.6239623091541813
778,1.6492230192799588
779,1.6747733612963709
780,1.6870076094161188
781,1.6942880762930468
782,1.7003486351647736
783,1.6977071116975226
784,1.736383599290256
785,1.7556093784021893
786,1.745238870924204
787,1.7527492977007038
788,1.7452275625058253
789,1.7384633269910328
790,1.754971001823302
791,1.7289998306268486
792,1.6690666771247904
793,1.6295870542196815
794,1.6058936829735995
795,1.6018346746545253
796,1.6002978543598148
797,1.60467089813605
798,1.5830172974112025
799,1.5686634878231192
800,1.5739035224335913
801,1.594535856755379
802,1.629930677305465
803,1.6504370502609784
804,1.6547507819106593
805,1.6292341604117246
806,1.6084351443653802
807,1.6086352548105407
808,1.5990606780504768
809,1.6137724595420226
810,1.5807754928632733
811,1.5529935371736165
812,1.5533708093164011
813,1.5566505647821722
814,1.533892716711402
815,1.560692430406994
816,1.6442129999787172
817,1.6527021223049452
818,1.610314359116928
819,1.571191370274067
820,1.5921611211910218
821,1.6419116558741602
822,1.6310851708608964
823,1.6689638069840145
824,1.7417148509361016
825,1.7250459722686626
826,1.748058327380387
827,1.7857406021626447
828,1.6976194419337902
829,1.6474266645475706
830,1.6277822824013461
831,1.6248925149712536
832,1.6893260222247357
833,1.7609538924206678
834,1.7633731394740062
835,1.7737102367204112
836,1.7405496840257277
837,1.7290348252102303
838,1.7924172591862444
839,1.793027277211018
840,1.6895591553788738
841,1.616929359813392
842,1.6100462422857302
843,1.5818309270642286
844,1.5313059965225668
845,1.470000458500963
846,1.4146438782123474
847,1.371871658514658
848,1.3867864522984896
849,1.4203298313593489
850,1.4177516754942086
851,1.459454002269492
852,1.5138782234761337
853,1.5056565213895787
854,1.517712400794041
855,1.488669984436855
856,1.456737908901971
857,1.4659348132197787
858,1.4755616484830223
859,1.516434641726724
860,1.3984728224797727
861,1.2658800786349134
862,1.3078207571678089
863,1.3535893208027812
864,1.3347336265944798
865,1.3798717217424077
866,1.262723651251675
867,1.0724311900278967
868,1.0648451883004884
869,1.1138596578449529
870,1.1179057245075055
871,1.05741379650985
872,1.0092937956002364
873,1.0189707907021237
874,1.029226622632872
875,1.125201515441098
876,1.1967248347862514
877,1.2083346480353305
878,1.2097744574458895
879,1.2116105170314317
880,1.1819081002213947
881,1.1739192754580778
882,1.2743168147861184
883,1.4002022331031188
884,1.4268098529381779
885,1.5067013419781397
886,1.6116345033261905
887,1.5958022200739632
888,1.5877294081481623
889,1.6068505987788693
890,1.5689872246259486
891,1.4958775969494291
892,1.5412549895254566
893,1.585202086208362
894,1.580499066203725
895,1.585246373914239
896,1.6365900298676483
897,1.5036518663415408
898,1.4942471342952806
899,1.6917946746464876
900,1.806651851802935
901,1.8078300298269763
902,1.8176538976177654
903,1.7951376211348653
904,1.742603145338852
905,1.7375524481621452
906,1.7912167489519568
907,1.752804346018443
908,1.730712023016286
909,1.643801457925721
910,1.6601138124739296
911,1.7872626011176516
912,1.7676092011156537
913,1.664622509533194
914,1.6692871704777028
915,1.4905199257798747
916,1.2947753733605425
917,1.2304980752031989
918,1.4593882156306157
919,1.5755295289481555
920,1.6682346323568251
921,1.6750358350413155
922,1.8190401417303144
923,1.9220094365661535
924,1.903274544935543
925,1.9933359819685423
926,2.0254615852979976
927,1.9430099939164855
928,2.112721267356119
929,2.100538689737405
930,1.5213892355707928
931,1.271467423820492
932,1.237615449350309
933,1.1411729968215858
934,1.0924400077836331
935,1.0704967694893204
936,1.05076106546363
937,1.1487876146612668
938,1.242538995058096
939,1.2263352078428449
940,0.985618792310735
941,0.8350601559486439
942,0.8124548599415617
943,0.8288906078445029
944,0.8584989825120515
945,0.8256358715990275
946,0.8222823797970047
947,0.7794119054972726
948,0.7580522947574981
949,0.7874295046924854
950,0.7211045289129898
951,0.6810879803104073
952,0.7324077840243658
953,0.7500290852320732
954,0.7606202471000743
955,0.8442889332335932
956,0.8343316982017861
957,0.7568961072730365
958,0.6554973693569452
959,0.5607729914252207
960,0.5537470279969203
961,0.550584013199486
962,0.5373056799305658
963,0.5584197145533669
964,0.553308028211879
965,0.5064647803407005
966,0.4088401154790241
967,0.36393510957905223
968,0.36140469355455185
969,0.37896059767439794
970,0.37798566493011765
971,0.33807678242217876
972,0.3232824533622458
973,0.3314413640637239
974,0.34638794911049736
975,0.34306010896913364
976,0.38686081892878427
977,0.394602194879103
978,0.3849028087730264
979,0.3251142477916378
980,0.36770645877269836
981,0.46417994139806795
982,0.5098188117736236
983,0.5278820555501902
984,0.4058366779646821
985,0.33689630009592564
986,0.3167698970730103
987,0.25333837005528015
988,0.31397799376898083
989,0.27315798063778696
990,0.15852747566804481
991,0.022059611210340512
992,0.21592954983445556
993,0.4197643476254679
994,0.43293215249101896
995,0.5174456664314819
996,0.5929984912734763
997,0.5738310992253934
998,0.5868566136150308
999,0.6577252702024081
1000,0.717691521293103
1001,0.7216375845062963
1002,0.7441983855678422
1003,0.6949063401299976
1004,0.609396516313867
1005,0.6126405331969069
1006,0.5766350969593129
1007,0.5034757452471476
1008,0.5172364073865929
1009,0.5381787263938078
1010,0.5320838335660864
1011,0.4826448815955239
1012,0.39542378427834735
1013,0.2924496917608406
1014,0.28862600026076723
1015,0.2920623334881825
1016,0.2560905953236239
1017,0.2763826628240539
1018,0.31470203099968946
1019,0.27792912732880193
1020,0.21293238007952067
1021,0.19839724291286143
1022,0.3032673786543677
1023,0.405849122656483
1024,0.4599306533423674
1025,0.4465205060761554
1026,0.458953331840638
1027,0.606499643018849
1028,0.6936641246643166
1029,0.7541625557366551
1030,0.7929702068963747
1031,0.5917573379521941
1032,0.41743561431582665
1033,0.3321929902288363
1034,0.28714179754957325
1035,0.3149347886215454
1036,0.3456760019307126
1037,0.2731250779859823
1038,0.1787820272135055
1039,0.13981055148573182
1040,0.08019979570490421
1041,0.003948534733209507
1042,0.07036503884448939
1043,0.18173369660069716
1044,0.17010360924470808
1045,0.16402277732079795
1046,0.1415754039876168
1047,-0.04751752258000162
1048,-0.18661812914315862
1049,-0.2406737115919958
1050,-0.27446929633669437
1051,-0.2844733913246115
1052,-0.28587088282927653
1053,-0.28027320364965225
1054,-0.2890688380056293
1055,-0.2905135820279934
1056,-0.2598205460244219
1057,-0.28695288143941877
1058,-0.3185124894547109
1059,-0.32125682849457726
1060,-0.32867731413902956
1061,-0.319033972434118
1062,-0.28362678255488705
1063,-0.2764037732879876
1064,-0.2800595219723072
1065,-0.3481023205928415
1066,-0.43328985135600556
1067,-0.4445822783014671
1068,-0.4565665632626185
1069,-0.4736030695342346
1070,-0.4404370405400708
1071,-0.42592093532234265
1072,-0.4239830609235812
1073,-0.42510409021346046
1074,-0.47260481007310734
1075,-0.49254956327674904
1076,-0.3769267737943127
1077,-0.2484832859140878
1078,-0.25805393504022744
1079,-0.42009441098522393
1080,-0.43606016687264293
1081,-0.4201114550782272
1082,-0.5247518290542363
1083,-0.6790177384971534
1084,-0.758192999620117
1085,-0.8073749392891651
1086,-0.8404799278182786
1087,-0.8397288032599187
1088,-0.8467970271995937
1089,-0.8249348131239271
1090,-0.8166075494228358
